 :skills ((89 2) (66 4) (91 2) (90 -3) ))
(:id 36
 :name 潜口龙战帽
 :rare 2
 :weapon both
 :gender both
 :def-min 9
 :def-max 22
 :holes 1
 :skills ((89 4) (66 3) (91 4) (90 -2) ))
(:id 37
 :name 毒怪龙头盔
 :rare 2
 :weapon both
 :gender both
 :def-min 18
 :def-max 37
 :holes 1
 :skills ((52 3) (5 2) (12 1) (0 -3) ))
(:id 38
 :name 毒怪龙战帽
 :rare 2
 :weapon both
 :gender both
 :def-min 9
 :def-max 22
 :holes 1
 :skills ((52 4) (5 2) (12 4) (0 -1) ))
(:id 39
 :name 迅龙头盔
 :rare 3
 :weapon both
 :gender both
 :def-min 20
 :def-max 39
 :holes 1
 :skills ((49 2) (85 2) (73 2) (1 -3) ))
(:id 40
 :name 迅龙战帽
 :rare 3
 :weapon both
 :gender both
 :def-min 10
 :def-max 23
 :holes 1
 :skills ((49 4) (85 3) (73 2) (1 -2) ))
(:id 41
 :name 冰牙龙头盔
 :rare 3
 :weapon both
 :gender both
 :def-min 20
 :def-max 39
 :holes 1
 :skills ((47 2) (72 1) (68 3) (85 -3) ))
(:id 42
 :name 冰牙龙战帽
 :rare 3
 :weapon both
 :gender both
 :def-min 10
 :def-max 23
 :holes 1
 :skills ((47 4) (72 5) (68 1) (85 -1) ))
(:id 43
 :name 雄火龙头盔
 :rare 3
 :weapon both
 :gender both
 :def-min 22
 :def-max 41
 :holes 1
 :skills ((53 1) (1 4) (65 1) (83 -3) ))
(:id 44
 :name 雄火龙战帽
 :rare 3
 :weapon both
 :gender both
 :def-min 11
 :def-max 24
 :holes 1
 :skills ((53 3) (1 2) (65 5) (83 -1) ))
(:id 45
 :name 爆锤龙头盔
 :rare 3
 :weapon both
 :gender both
 :def-min 22
 :def-max 41
 :holes 1
 :skills ((23 3) (2 1) (3 3) (4 -2) ))
(:id 46
 :name 爆锤龙战帽
 :rare 3
 :weapon both
 :gender both
 :def-min 11
 :def-max 24
 :holes 1
 :skills ((33 4) (2 5) (3 1) (4 -1) ))
(:id 47
 :name 雷狼龙头盔
 :rare 3
 :weapon both
 :gender both
 :def-min 22
 :def-max 41
 :holes 2
 :skills ((58 1) (67 1) (21 3) (73 -2) ))
(:id 48
 :name 雷狼龙战帽
 :rare 3
 :weapon both
 :gender both
 :def-min 11
 :def-max 24
 :holes 2
 :skills ((58 2) (67 2) (21 3) (73 -2) ))
(:id 49
 :name 角龙头盔
 :rare 3
 :weapon both
 :gender both
 :def-min 24
 :def-max 43
 :holes 1
 :skills ((22 3) (60 2) (14 1) (52 -3) ))
(:id 50
 :name 角龙战帽
 :rare 3
 :weapon both
 :gender both
 :def-min 12
 :def-max 25
 :holes 1
 :skills ((33 3) (35 4) (60 2) (52 -2) ))
(:id 51
 :name 轰龙头盔
 :rare 3
 :weapon both
 :gender both
 :def-min 24
 :def-max 43
 :holes 0
 :skills ((18 1) (76 2) (91 6) (71 -2) ))
(:id 52
 :name 轰龙战帽
 :rare 3
 :weapon both
 :gender both
 :def-min 12
 :def-max 25
 :holes 0
 :skills ((18 3) (76 5) (91 4) (71 -1) ))
(:id 53
 :name 炎戈龙头盔
 :rare 3
 :weapon both
 :gender both
 :def-min 24
 :def-max 43
 :holes 1
 :skills ((25 2) (21 3) (51 2) (61 -2) ))
(:id 54
 :name 炎戈龙战帽
 :rare 3
 :weapon both
 :gender both
 :def-min 12
 :def-max 25
 :holes 1
 :skills ((32 2) (36 4) (31 3) (61 -2) ))
(:id 55
 :name 尾槌龙头盔
 :rare 3
 :weapon both
 :gender both
 :def-min 24
 :def-max 43
 :holes 1
 :skills ((55 1) (61 2) (1 3) (51 -3) ))
(:id 56
 :name 尾槌龙战帽
 :rare 3
 :weapon both
 :gender both
 :def-min 12
 :def-max 25
 :holes 1
 :skills ((55 3) (61 2) (1 4) (51 -2) ))
(:id 57
 :name 工会精英头盔
 :rare 3
 :weapon both
 :gender both
 :def-min 20
 :def-max 39
 :holes 2
 :skills ((78 1) (77 2) (86 1) (75 -3) ))
(:id 58
 :name 工会精英战帽
 :rare 3
 :weapon both
 :gender both
 :def-min 10
 :def-max 23
 :holes 2
 :skills ((78 4) (77 1) (86 2) (75 -2) ))
(:id 59
 :name 店员头饰
 :rare 3
 :weapon both
 :gender both
 :def-min 20
 :def-max 39
 :holes 2
 :skills ((78 1) (77 2) (86 1) (75 -3) ))
(:id 60
 :name 店员贝雷帽
 :rare 3
 :weapon both
 :gender both
 :def-min 10
 :def-max 23
 :holes 2
 :skills ((78 4) (77 1) (86 2) (75 -2) ))
(:id 61
 :name 南瓜帽
 :rare 3
 :weapon saber
 :gender male
 :def-min 16
 :def-max 35
 :holes 2
 :skills ((57 1) (87 2) (88 1) (25 -3) ))
(:id 62
 :name 南瓜帽
 :rare 3
 :weapon saber
 :gender female
 :def-min 16
 :def-max 35
 :holes 2
 :skills ((57 1) (87 2) (88 1) (25 -3) ))
(:id 63
 :name 南瓜花帽
 :rare 3
 :weapon archer
 :gender male
 :def-min 8
 :def-max 21
 :holes 2
 :skills ((57 3) (87 2) (88 3) (25 -1) ))
(:id 64
 :name 南瓜花帽
 :rare 3
 :weapon archer
 :gender female
 :def-min 8
 :def-max 21
 :holes 2
 :skills ((57 3) (87 2) (88 3) (25 -1) ))
(:id 65
 :name 轻皮头盔
 :rare 3
 :weapon both
 :gender both
 :def-min 14
 :def-max 33
 :holes 1
 :skills ((21 2) (84 1) (4 4) (27 -2) ))
(:id 66
 :name 轻皮战帽
 :rare 3
 :weapon both
 :gender both
 :def-min 7
 :def-max 20
 :holes 1
 :skills ((32 2) (84 3) (4 4) (29 -2) ))
(:id 67
 :name 昆虫头盔
 :rare 3
 :weapon saber
 :gender male
 :def-min 18
 :def-max 37
 :holes 1
 :skills ((18 2) (51 1) (5 3) (71 -3) ))
(:id 68
 :name 昆虫战帽
 :rare 3
 :weapon archer
 :gender male
 :def-min 9
 :def-max 22
 :holes 1
 :skills ((18 3) (51 5) (5 1) (71 -2) ))
(:id 69
 :name 蝴蝶头盔
 :rare 3
 :weapon both
 :gender female
 :def-min 18
 :def-max 37
 :holes 1
 :skills ((18 2) (51 1) (5 3) (71 -3) ))
(:id 70
 :name 蝴蝶战帽
 :rare 3
 :weapon both
 :gender female
 :def-min 9
 :def-max 22
 :holes 1
 :skills ((18 2) (51 1) (5 3) (71 -3) ))
(:id 71
 :name 飞虫头盔
 :rare 3
 :weapon both
 :gender male
 :def-min 18
 :def-max 37
 :holes 1
 :skills ((18 2) (51 1) (5 3) (71 -3) ))
(:id 72
 :name 飞虫战帽
 :rare 3
 :weapon both
 :gender male
 :def-min 9
 :def-max 22
 :holes 1
 :skills ((18 3) (51 5) (5 1) (71 -2) ))
(:id 73
 :name 大和【兜】
 :rare 3
 :weapon both
 :gender male
 :def-min 26
 :def-max 45
 :holes 0
 :skills ((19 4) (57 1) (51 3) (21 -3) ))
(:id 74
 :name 陆奥【乌帽子】
 :rare 3
 :weapon both
 :gender male
 :def-min 13
 :def-max 26
 :holes 0
 :skills ((56 4) (57 2) (51 4) (30 -3) ))
(:id 75
 :name 日向【钵金】
 :rare 3
 :weapon both
 :gender female
 :def-min 26
 :def-max 45
 :holes 0
 :skills ((19 4) (57 1) (51 3) (21 -3) ))
(:id 76
 :name 天城【钵金】
 :rare 3
 :weapon both
 :gender female
 :def-min 13
 :def-max 26
 :holes 0
 :skills ((56 4) (57 2) (51 4) (30 -3) ))
(:id 77
 :name 丸鸟伪装头
 :rare 3
 :weapon both
 :gender both
 :def-min 8
 :def-max 28
 :holes 0
 :skills ((96 10) ))
(:id 78
 :name 垂皮头罩
 :rare 3
 :weapon both
 :gender both
 :def-min 12
 :def-max 32
 :holes 0
 :skills ((0 5) (4 6) ))
(:id 79
 :name 垂皮兜帽
 :rare 3
 :weapon both
 :gender both
 :def-min 6
 :def-max 19
 :holes 0
 :skills ((0 5) (4 8) ))
(:id 80
 :name 狗龙伪装头
 :rare 3
 :weapon both
 :gender both
 :def-min 10
 :def-max 30
 :holes 0
 :skills ((93 10) ))
(:id 81
 :name 大野猪伪装头
 :rare 3
 :weapon both
 :gender both
 :def-min 9
 :def-max 29
 :holes 0
 :skills ((90 10) ))
(:id 82
 :name 骷髅头
 :rare 3
 :weapon both
 :gender both
 :def-min 10
 :def-max 30
 :holes 0
 :skills ((98 1) ))
(:id 83
 :name 温泉头巾
 :rare 3
 :weapon both
 :gender both
 :def-min 8
 :def-max 28
 :holes 1
 :skills ((75 3) (87 3) (1 -3) ))
(:id 84
 :name 橡实头盔
 :rare 3
 :weapon both
 :gender both
 :def-min 12
 :def-max 32
 :holes 0
 :skills ((62 8) (64 3) ))
(:id 85
 :name 二眼耳环
 :rare 3
 :weapon both
 :gender both
 :def-min 9
 :def-max 29
 :holes 2
 :skills ())
(:id 86
 :name 结云斗笠·天
 :rare 4
 :weapon both
 :gender both
 :def-min 28
 :def-max 60
 :holes 2
 :skills ((71 1) (94 4) (83 1) (27 3) ))
(:id 87
 :name 结云斗笠·地
 :rare 4
 :weapon both
 :gender both
 :def-min 14
 :def-max 35
 :holes 2
 :skills ((71 2) (94 4) (83 2) (31 3) ))
(:id 88
 :name 皮革S头盔
 :rare 4
 :weapon both
 :gender both
 :def-min 28
 :def-max 60
 :holes 0
 :skills ((93 1) (92 4) (94 4) (90 4) ))
(:id 89
 :name 皮革S战帽
 :rare 4
 :weapon both
 :gender both
 :def-min 14
 :def-max 35
 :holes 0
 :skills ((93 1) (92 4) (94 4) (90 4) ))
(:id 90
 :name 锁链S头盔
 :rare 4
 :weapon both
 :gender both
 :def-min 28
 :def-max 60
 :holes 1
 :skills ((0 3) (60 4) (97 4) ))
(:id 91
 :name 锁链S战帽
 :rare 4
 :weapon both
 :gender both
 :def-min 14
 :def-max 35
 :holes 1
 :skills ((0 4) (35 4) (97 5) ))
(:id 92
 :name 猎人S头盔
 :rare 4
 :weapon both
 :gender both
 :def-min 30
 :def-max 62
 :holes 1
 :skills ((79 2) (76 3) (88 4) (9 -2) ))
(:id 93
 :name 猎人S战帽
 :rare 4
 :weapon both
 :gender both
 :def-min 15
 :def-max 36
 :holes 1
 :skills ((79 3) (76 4) (88 4) (9 -2) ))
(:id 94
 :name 骨制S头盔
 :rare 4
 :weapon both
 :gender both
 :def-min 30
 :def-max 62
 :holes 1
 :skills ((83 4) (92 2) (59 2) (11 -3) ))
(:id 95
 :name 骨制S战帽
 :rare 4
 :weapon both
 :gender both
 :def-min 15
 :def-max 36
 :holes 1
 :skills ((83 4) (92 4) (59 4) (11 -1) ))
(:id 96
 :name 合金S头盔
 :rare 4
 :weapon both
 :gender both
 :def-min 30
 :def-max 62
 :holes 2
 :skills ((15 2) (51 1) (27 3) (92 -3) ))
(:id 97
 :name 合金S战帽
 :rare 4
 :weapon both
 :gender both
 :def-min 15
 :def-max 36
 :holes 2
 :skills ((34 4) (37 4) (51 2) (92 -1) ))
(:id 98
 :name 飞虫S礼帽
 :rare 4
 :weapon both
 :gender both
 :def-min 32
 :def-max 64
 :holes 2
 :skills ((52 1) (20 3) (10 2) (1 -3) ))
(:id 99
 :name 飞虫S头饰
 :rare 4
 :weapon both
 :gender both
 :def-min 16
 :def-max 37
 :holes 2
 :skills ((52 3) (29 4) (10 3) (1 -1) ))
(:id 100
 :name 草食龙S头盔
 :rare 4
 :weapon both
 :gender both
 :def-min 32
 :def-max 64
 :holes 2
 :skills ((85 2) (64 2) (13 2) (12 -3) ))
(:id 101
 :name 草食龙S战帽
 :rare 4
 :weapon both
 :gender both
 :def-min 16
 :def-max 37
 :holes 2
 :skills ((85 3) (64 3) (31 4) (12 -1) ))
(:id 102
 :name 狗龙S头盔
 :rare 4
 :weapon both
 :gender both
 :def-min 35
 :def-max 67
 :holes 1
 :skills ((1 3) (51 1) (84 4) (87 -3) ))
(:id 103
 :name 狗龙S战帽
 :rare 4
 :weapon both
 :gender both
 :def-min 18
 :def-max 39
 :holes 1
 :skills ((1 5) (51 3) (84 4) (87 -1) ))
(:id 104
 :name 青熊S头盔
 :rare 4
 :weapon both
 :gender both
 :def-min 35
 :def-max 67
 :holes 1
 :skills ((71 2) (2 3) (12 3) (10 -3) ))
(:id 105
 :name 青熊S战帽
 :rare 4
 :weapon both
 :gender both
 :def-min 18
 :def-max 39
 :holes 1
 :skills ((71 4) (2 4) (12 4) (10 -1) ))
(:id 106
 :name 毒狗龙S头盔
 :rare 4
 :weapon both
 :gender both
 :def-min 38
 :def-max 70
 :holes 2
 :skills ((72 2) (89 2) (9 2) (2 -3) ))
(:id 107
 :name 毒狗龙S战帽
 :rare 4
 :weapon both
 :gender both
 :def-min 20
 :def-max 41
 :holes 2
 :skills ((72 4) (89 4) (9 2) (2 -1) ))
(:id 108
 :name 白兔S头盔
 :rare 4
 :weapon both
 :gender both
 :def-min 38
 :def-max 70
 :holes 2
 :skills ((48 2) (6 3) (1 1) (3 -3) ))
(:id 109
 :name 白兔S战帽
 :rare 4
 :weapon both
 :gender both
 :def-min 20
 :def-max 41
 :holes 2
 :skills ((48 4) (6 2) (1 4) (3 -1) ))
(:id 110
 :name 彩鸟S头盔
 :rare 5
 :weapon both
 :gender both
 :def-min 35
 :def-max 67
 :holes 2
 :skills ((86 3) (76 2) (65 1) (6 -3) ))
(:id 111
 :name 彩鸟S战帽
 :rare 5
 :weapon both
 :gender both
 :def-min 18
 :def-max 39
 :holes 2
 :skills ((86 5) (76 4) (65 1) (6 -1) ))
(:id 112
 :name 水兽S头盔
 :rare 5
 :weapon both
 :gender both
 :def-min 38
 :def-max 70
 :holes 2
 :skills ((47 2) (66 2) (12 2) (67 -3) ))
(:id 113
 :name 水兽S战帽
 :rare 5
 :weapon both
 :gender both
 :def-min 20
 :def-max 41
 :holes 2
 :skills ((47 4) (66 1) (12 5) (67 -1) ))
(:id 114
 :name 土砂龙S头盔
 :rare 5
 :weapon both
 :gender both
 :def-min 41
 :def-max 71
 :holes 0
 :skills ((25 3) (72 3) (61 4) (90 -3) ))
(:id 115
 :name 土砂龙S战帽
 :rare 5
 :weapon both
 :gender both
 :def-min 22
 :def-max 41
 :holes 0
 :skills ((32 3) (30 4) (61 6) (90 -2) ))
(:id 116
 :name 高合金S头盔
 :rare 5
 :weapon both
 :gender both
 :def-min 47
 :def-max 77
 :holes 1
 :skills ((15 2) (51 3) (27 3) (94 -3) ))
(:id 117
 :name 高合金S战帽
 :rare 5
 :weapon both
 :gender both
 :def-min 26
 :def-max 45
 :holes 1
 :skills ((34 3) (37 4) (29 4) (94 -2) ))
(:id 118
 :name 眠狗龙S头盔
 :rare 5
 :weapon both
 :gender both
 :def-min 41
 :def-max 71
 :holes 1
 :skills ((1 3) (84 3) (83 2) (3 -3) ))
(:id 119
 :name 眠狗龙S战帽
 :rare 5
 :weapon both
 :gender both
 :def-min 22
 :def-max 41
 :holes 1
 :skills ((1 5) (84 5) (83 2) (3 -1) ))
(:id 120
 :name 赤甲兽S头盔
 :rare 5
 :weapon both
 :gender both
 :def-min 41
 :def-max 71
 :holes 1
 :skills ((48 3) (14 1) (3 4) (4 -3) ))
(:id 121
 :name 赤甲兽S战帽
 :rare 5
 :weapon both
 :gender both
 :def-min 22
 :def-max 41
 :holes 1
 :skills ((48 5) (35 1) (3 6) (4 -1) ))
(:id 122
 :name 雌火龙S头盔
 :rare 5
 :weapon both
 :gender both
 :def-min 44
 :def-max 74
 :holes 2
 :skills ((0 2) (65 2) (84 2) (66 -3) ))
(:id 123
 :name 雌火龙S战帽
 :rare 5
 :weapon both
 :gender both
 :def-min 24
 :def-max 43
 :holes 2
 :skills ((0 4) (65 2) (84 3) (66 -2) ))
(:id 124
 :name 潜口龙S头盔
 :rare 5
 :weapon both
 :gender both
 :def-min 44
 :def-max 74
 :holes 3
 :skills ((89 1) (50 1) (67 3) (91 -2) ))
(:id 125
 :name 潜口龙S战帽
 :rare 5
 :weapon both
 :gender both
 :def-min 24
 :def-max 43
 :holes 3
 :skills ((89 2) (50 3) (67 2) (91 -2) ))
(:id 126
 :name 毒怪龙S头盔
 :rare 5
 :weapon both
 :gender both
 :def-min 44
 :def-max 74
 :holes 2
 :skills ((52 1) (5 2) (21 3) (96 -3) ))
(:id 127
 :name 毒怪龙S战帽
 :rare 5
 :weapon both
 :gender both
 :def-min 24
 :def-max 43
 :holes 2
 :skills ((52 1) (5 2) (36 3) (96 -3) ))
(:id 128
 :name 迅龙S头盔
 :rare 5
 :weapon both
 :gender both
 :def-min 47
 :def-max 77
 :holes 2
 :skills ((49 2) (48 1) (73 3) (47 -3) ))
(:id 129
 :name 迅龙S战帽
 :rare 5
 :weapon both
 :gender both
 :def-min 26
 :def-max 45
 :holes 2
 :skills ((49 4) (48 3) (73 3) (47 -1) ))
(:id 130
 :name 冰牙龙S头盔
 :rare 5
 :weapon both
 :gender both
 :def-min 47
 :def-max 77
 :holes 2
 :skills ((48 1) (72 3) (68 2) (85 -3) ))
(:id 131
 :name 冰牙龙S战帽
 :rare 5
 :weapon both
 :gender both
 :def-min 26
 :def-max 45
 :holes 2
 :skills ((48 5) (72 4) (68 1) (85 -1) ))
(:id 132
 :name 雄火龙S头盔
 :rare 5
 :weapon both
 :gender both
 :def-min 50
 :def-max 80
 :holes 1
 :skills ((53 1) (1 4) (27 3) (83 -3) ))
(:id 133
 :name 雄火龙S战帽
 :rare 5
 :weapon both
 :gender both
 :def-min 28
 :def-max 47
 :holes 1
 :skills ((53 2) (1 5) (28 4) (83 -2) ))
(:id 134
 :name 爆锤龙S头盔
 :rare 5
 :weapon both
 :gender both
 :def-min 50
 :def-max 80
 :holes 0
 :skills ((23 3) (22 4) (2 3) (4 -3) ))
(:id 135
 :name 爆锤龙S战帽
 :rare 5
 :weapon both
 :gender both
 :def-min 28
 :def-max 47
 :holes 0
 :skills ((33 4) (30 5) (2 4) (4 -2) ))
(:id 136
 :name 远古龙骨头盔
 :rare 6
 :weapon both
 :gender both
 :def-min 50
 :def-max 80
 :holes 0
 :skills ((85 3) (69 3) (48 4) (90 -3) ))
(:id 137
 :name 远古龙骨战帽
 :rare 6
 :weapon both
 :gender both
 :def-min 28
 :def-max 47
 :holes 0
 :skills ((85 3) (69 3) (48 4) (90 -3) ))
(:id 138
 :name 雷狼龙S头盔
 :rare 5
 :weapon both
 :gender both
 :def-min 53
 :def-max 81
 :holes 2
 :skills ((58 2) (67 1) (49 3) (73 -3) ))
(:id 139
 :name 雷狼龙S战帽
 :rare 5
 :weapon both
 :gender both
 :def-min 30
 :def-max 47
 :holes 2
 :skills ((58 4) (67 1) (49 4) (73 -2) ))
(:id 140
 :name 角龙S头盔
 :rare 5
 :weapon both
 :gender both
 :def-min 53
 :def-max 81
 :holes 2
 :skills ((22 3) (50 1) (14 2) (52 -3) ))
(:id 141
 :name 角龙S战帽
 :rare 5
 :weapon both
 :gender both
 :def-min 30
 :def-max 47
 :holes 2
 :skills ((33 3) (35 3) (50 3) (52 -2) ))
(:id 142
 :name 轰龙S头盔
 :rare 5
 :weapon both
 :gender both
 :def-min 53
 :def-max 81
 :holes 2
 :skills ((18 2) (47 1) (91 3) (71 -3) ))
(:id 143
 :name 轰龙S战帽
 :rare 5
 :weapon both
 :gender both
 :def-min 30
 :def-max 47
 :holes 2
 :skills ((18 2) (47 1) (91 3) (71 -3) ))
(:id 144
 :name 炎戈龙S头盔
 :rare 5
 :weapon both
 :gender both
 :def-min 53
 :def-max 81
 :holes 1
 :skills ((72 1) (21 4) (65 4) (66 -2) ))
(:id 145
 :name 炎戈龙S战帽
 :rare 5
 :weapon both
 :gender both
 :def-min 30
 :def-max 47
 :holes 1
 :skills ((32 4) (65 5) (31 2) (66 -2) ))
(:id 146
 :name 尾槌龙S头盔
 :rare 5
 :weapon both
 :gender both
 :def-min 53
 :def-max 81
 :holes 1
 :skills ((55 1) (61 4) (1 3) (51 -3) ))
(:id 147
 :name 尾槌龙S战帽
 :rare 5
 :weapon both
 :gender both
 :def-min 30
 :def-max 47
 :holes 1
 :skills ((55 3) (61 3) (1 5) (51 -2) ))
(:id 148
 :name 彩鸟U头盔
 :rare 6
 :weapon both
 :gender both
 :def-min 38
 :def-max 70
 :holes 2
 :skills ((86 2) (89 3) (67 1) (68 -3) ))
(:id 149
 :name 彩鸟U战帽
 :rare 6
 :weapon both
 :gender both
 :def-min 38
 :def-max 70
 :holes 2
 :skills ((86 2) (89 3) (67 1) (68 -3) ))
(:id 150
 :name 水兽U头盔
 :rare 6
 :weapon both
 :gender both
 :def-min 41
 :def-max 71
 :holes 1
 :skills ((47 1) (4 4) (5 3) (60 -3) ))
(:id 151
 :name 水兽U战帽
 :rare 6
 :weapon both
 :gender both
 :def-min 22
 :def-max 41
 :holes 1
 :skills ((47 3) (4 5) (5 2) (60 -3) ))
(:id 152
 :name 冰碎龙U头盔
 :rare 6
 :weapon both
 :gender both
 :def-min 44
 :def-max 74
 :holes 2
 :skills ((59 1) (2 4) (65 3) (60 -1) ))
(:id 153
 :name 冰碎龙U战帽
 :rare 6
 :weapon both
 :gender both
 :def-min 24
 :def-max 43
 :holes 2
 :skills ((33 3) (68 1) (2 5) (65 -2) ))
(:id 154
 :name 电怪龙U头盔
 :rare 6
 :weapon both
 :gender both
 :def-min 47
 :def-max 77
 :holes 0
 :skills ((57 2) (67 5) (60 4) (68 -2) ))
(:id 155
 :name 电怪龙U战帽
 :rare 6
 :weapon both
 :gender both
 :def-min 26
 :def-max 45
 :holes 0
