 :skills ((25 3) (2 3) (59 1) (72 -2) ))
(:id 28
 :name 土砂龙裙甲
 :rare 2
 :weapon archer
 :gender both
 :def-min 8
 :def-max 21
 :holes 1
 :skills ((32 1) (2 2) (31 3) (72 -3) ))
(:id 29
 :name 高合金腿甲
 :rare 2
 :weapon saber
 :gender both
 :def-min 20
 :def-max 39
 :holes 0
 :skills ((27 5) (15 3) (67 1) (94 -2) ))
(:id 30
 :name 高合金裙甲
 :rare 2
 :weapon archer
 :gender both
 :def-min 10
 :def-max 23
 :holes 0
 :skills ((29 4) (34 4) (67 1) (94 -2) ))
(:id 31
 :name 眠狗龙腿甲
 :rare 2
 :weapon saber
 :gender both
 :def-min 16
 :def-max 35
 :holes 1
 :skills ((84 2) (1 2) (68 4) (3 -1) ))
(:id 32
 :name 眠狗龙裙甲
 :rare 2
 :weapon archer
 :gender both
 :def-min 8
 :def-max 21
 :holes 1
 :skills ((84 4) (1 2) (68 1) (3 -2) ))
(:id 33
 :name 赤甲兽腿甲
 :rare 2
 :weapon saber
 :gender both
 :def-min 16
 :def-max 35
 :holes 1
 :skills ((81 2) (48 4) (14 2) (82 -1) ))
(:id 34
 :name 赤甲兽裙甲
 :rare 2
 :weapon archer
 :gender both
 :def-min 8
 :def-max 21
 :holes 1
 :skills ((81 2) (97 2) (48 2) (82 -3) ))
(:id 35
 :name 雌火龙腿甲
 :rare 2
 :weapon saber
 :gender both
 :def-min 18
 :def-max 37
 :holes 1
 :skills ((0 1) (71 4) (65 2) (84 -2) ))
(:id 36
 :name 雌火龙裙甲
 :rare 2
 :weapon archer
 :gender both
 :def-min 9
 :def-max 22
 :holes 1
 :skills ((0 3) (71 2) (65 1) (84 -3) ))
(:id 37
 :name 潜口龙腿甲
 :rare 2
 :weapon saber
 :gender both
 :def-min 18
 :def-max 37
 :holes 2
 :skills ((91 3) (10 2) (66 1) (10 -1) ))
(:id 38
 :name 潜口龙裙甲
 :rare 2
 :weapon archer
 :gender both
 :def-min 9
 :def-max 22
 :holes 2
 :skills ((91 1) (10 3) (66 1) (10 -2) ))
(:id 39
 :name 毒怪龙腿甲
 :rare 2
 :weapon saber
 :gender both
 :def-min 18
 :def-max 37
 :holes 1
 :skills ((12 3) (52 4) (5 1) (0 -1) ))
(:id 40
 :name 毒怪龙裙甲
 :rare 2
 :weapon archer
 :gender both
 :def-min 9
 :def-max 22
 :holes 1
 :skills ((12 2) (52 4) (5 1) (0 -2) ))
(:id 41
 :name 迅龙腿甲
 :rare 3
 :weapon saber
 :gender both
 :def-min 20
 :def-max 39
 :holes 1
 :skills ((73 3) (49 3) (85 1) (1 -2) ))
(:id 42
 :name 迅龙裙甲
 :rare 3
 :weapon archer
 :gender both
 :def-min 10
 :def-max 23
 :holes 1
 :skills ((73 3) (49 2) (85 2) (1 -2) ))
(:id 43
 :name 冰牙龙腿甲
 :rare 3
 :weapon saber
 :gender both
 :def-min 20
 :def-max 39
 :holes 2
 :skills ((47 1) (72 4) (68 1) (85 -1) ))
(:id 44
 :name 冰牙龙裙甲
 :rare 3
 :weapon archer
 :gender both
 :def-min 10
 :def-max 23
 :holes 2
 :skills ((47 3) (72 1) (68 1) (85 -2) ))
(:id 45
 :name 雄火龙腿甲
 :rare 3
 :weapon saber
 :gender both
 :def-min 22
 :def-max 41
 :holes 2
 :skills ((1 1) (65 2) (53 2) (83 -2) ))
(:id 46
 :name 雄火龙裙甲
 :rare 3
 :weapon archer
 :gender both
 :def-min 11
 :def-max 24
 :holes 2
 :skills ((1 1) (65 2) (53 2) (83 -2) ))
(:id 47
 :name 爆锤龙腿甲
 :rare 3
 :weapon saber
 :gender both
 :def-min 22
 :def-max 41
 :holes 0
 :skills ((2 5) (3 2) (23 1) (4 -3) ))
(:id 48
 :name 爆锤龙裙甲
 :rare 3
 :weapon archer
 :gender both
 :def-min 11
 :def-max 24
 :holes 0
 :skills ((33 1) (2 4) (3 4) (4 -2) ))
(:id 49
 :name 雷狼龙腿甲
 :rare 3
 :weapon saber
 :gender both
 :def-min 22
 :def-max 41
 :holes 1
 :skills ((21 1) (58 3) (67 2) (73 -3) ))
(:id 50
 :name 雷狼龙裙甲
 :rare 3
 :weapon archer
 :gender both
 :def-min 11
 :def-max 24
 :holes 1
 :skills ((32 3) (58 2) (67 2) (73 -2) ))
(:id 51
 :name 角龙腿甲
 :rare 3
 :weapon saber
 :gender both
 :def-min 22
 :def-max 43
 :holes 1
 :skills ((14 3) (22 2) (60 3) (52 -1) ))
(:id 52
 :name 角龙裙甲
 :rare 3
 :weapon archer
 :gender both
 :def-min 12
 :def-max 25
 :holes 1
 :skills ((33 3) (35 2) (60 1) (52 -3) ))
(:id 53
 :name 轰龙腿甲
 :rare 3
 :weapon saber
 :gender both
 :def-min 24
 :def-max 43
 :holes 0
 :skills ((91 1) (18 3) (76 5) (71 -2) ))
(:id 54
 :name 轰龙裙甲
 :rare 3
 :weapon archer
 :gender both
 :def-min 12
 :def-max 25
 :holes 0
 :skills ((91 3) (18 2) (76 5) (71 -1) ))
(:id 55
 :name 炎戈龙腿甲
 :rare 3
 :weapon saber
 :gender both
 :def-min 24
 :def-max 43
 :holes 2
 :skills ((21 3) (51 2) (25 2) (61 -2) ))
(:id 56
 :name 炎戈龙裙甲
 :rare 3
 :weapon archer
 :gender both
 :def-min 12
 :def-max 25
 :holes 2
 :skills ((32 2) (36 4) (31 3) (61 -2) ))
(:id 57
 :name 尾槌龙腿甲
 :rare 3
 :weapon saber
 :gender both
 :def-min 24
 :def-max 43
 :holes 1
 :skills ((1 3) (61 2) (55 1) (51 -3) ))
(:id 58
 :name 尾槌龙裙甲
 :rare 3
 :weapon archer
 :gender both
 :def-min 12
 :def-max 25
 :holes 1
 :skills ((30 4) (61 2) (55 3) (51 -2) ))
(:id 59
 :name 工会精英腿甲
 :rare 3
 :weapon saber
 :gender both
 :def-min 20
 :def-max 39
 :holes 1
 :skills ((86 4) (78 2) (77 2) (75 -1) ))
(:id 60
 :name 工会精英裙甲
 :rare 3
 :weapon archer
 :gender both
 :def-min 10
 :def-max 23
 :holes 1
 :skills ((86 4) (78 1) (77 3) (75 -1) ))
(:id 61
 :name 店员短裙
 :rare 3
 :weapon saber
 :gender both
 :def-min 20
 :def-max 39
 :holes 1
 :skills ((86 4) (78 2) (77 2) (75 -1) ))
(:id 62
 :name 店员褶裙
 :rare 3
 :weapon archer
 :gender both
 :def-min 10
 :def-max 23
 :holes 1
 :skills ((86 4) (78 1) (77 3) (75 -1) ))
(:id 63
 :name 南瓜裙腰
 :rare 3
 :weapon saber
 :gender both
 :def-min 16
 :def-max 35
 :holes 1
 :skills ((87 2) (88 3) (57 2) (25 -2) ))
(:id 64
 :name 南瓜裙腰
 :rare 3
 :weapon saber
 :gender both
 :def-min 16
 :def-max 35
 :holes 1
 :skills ((87 2) (88 3) (57 2) (25 -2) ))
(:id 65
 :name 南瓜裙甲
 :rare 3
 :weapon archer
 :gender both
 :def-min 8
 :def-max 21
 :holes 1
 :skills ((87 3) (88 2) (57 2) (31 -2) ))
(:id 66
 :name 南瓜裙甲
 :rare 3
 :weapon archer
 :gender both
 :def-min 8
 :def-max 21
 :holes 1
 :skills ((87 3) (88 2) (57 2) (31 -2) ))
(:id 67
 :name 轻皮腿甲
 :rare 3
 :weapon saber
 :gender both
 :def-min 14
 :def-max 33
 :holes 1
 :skills ((84 3) (21 3) (4 1) (27 -2) ))
(:id 68
 :name 轻皮裙甲
 :rare 3
 :weapon archer
 :gender both
 :def-min 7
 :def-max 20
 :holes 1
 :skills ((84 3) (32 3) (4 1) (29 -2) ))
(:id 69
 :name 昆虫腿甲
 :rare 3
 :weapon saber
 :gender both
 :def-min 18
 :def-max 37
 :holes 1
 :skills ((51 4) (18 3) (5 1) (71 -1) ))
(:id 70
 :name 昆虫裙甲
 :rare 3
 :weapon archer
 :gender both
 :def-min 9
 :def-max 22
 :holes 1
 :skills ((51 1) (18 2) (5 4) (71 -2) ))
(:id 71
 :name 蝴蝶腿甲
 :rare 3
 :weapon saber
 :gender both
 :def-min 18
 :def-max 37
 :holes 1
 :skills ((51 4) (18 3) (5 1) (71 -1) ))
(:id 72
 :name 蝴蝶裙甲
 :rare 3
 :weapon archer
 :gender both
 :def-min 9
 :def-max 22
 :holes 1
 :skills ((51 1) (18 2) (5 4) (71 -2) ))
(:id 73
 :name 大和【护腰】
 :rare 3
 :weapon saber
 :gender both
 :def-min 26
 :def-max 45
 :holes 0
 :skills ((19 4) (51 2) (57 2) (21 -3) ))
(:id 74
 :name 陆奥【护腰】
 :rare 3
 :weapon archer
 :gender both
 :def-min 13
 :def-max 26
 :holes 0
 :skills ((51 4) (56 3) (57 3) (30 -1) ))
(:id 75
 :name 日向【护腰】
 :rare 3
 :weapon saber
 :gender both
 :def-min 26
 :def-max 45
 :holes 0
 :skills ((19 4) (51 2) (57 2) (21 -3) ))
(:id 76
 :name 天城【护腰】
 :rare 3
 :weapon archer
 :gender both
 :def-min 13
 :def-max 26
 :holes 0
 :skills ((51 3) (56 3) (57 3) (30 -2) ))
(:id 77
 :name 结云腰带·天
 :rare 4
 :weapon saber
 :gender both
 :def-min 28
 :def-max 60
 :holes 2
 :skills ((27 2) (71 2) (94 2) (83 3) ))
(:id 78
 :name 结云腰带·地
 :rare 4
 :weapon archer
 :gender both
 :def-min 14
 :def-max 35
 :holes 2
 :skills ((71 3) (94 1) (83 3) (31 2) ))
(:id 79
 :name 皮革S腿甲
 :rare 4
 :weapon saber
 :gender both
 :def-min 28
 :def-max 60
 :holes 1
 :skills ((10 3) (92 3) (93 1) (94 4) ))
(:id 80
 :name 皮革S裙甲
 :rare 4
 :weapon archer
 :gender both
 :def-min 14
 :def-max 35
 :holes 1
 :skills ((10 3) (92 1) (93 3) (94 4) ))
(:id 81
 :name 锁链S腿甲
 :rare 4
 :weapon saber
 :gender both
 :def-min 28
 :def-max 60
 :holes 2
 :skills ((0 2) (96 4) (60 3) ))
(:id 82
 :name 锁链S裙甲
 :rare 4
 :weapon archer
 :gender both
 :def-min 14
 :def-max 35
 :holes 2
 :skills ((0 2) (96 4) (97 3) ))
(:id 83
 :name 猎人S腿甲
 :rare 4
 :weapon saber
 :gender both
 :def-min 30
 :def-max 62
 :holes 1
 :skills ((76 3) (77 3) (79 3) (9 -2) ))
(:id 84
 :name 猎人S裙甲
 :rare 4
 :weapon archer
 :gender both
 :def-min 15
 :def-max 36
 :holes 1
 :skills ((76 3) (77 3) (79 4) (9 -1) ))
(:id 85
 :name 洛克拉克S腿甲
 :rare 4
 :weapon saber
 :gender both
 :def-min 30
 :def-max 62
 :holes 2
 :skills ((80 4) (76 5) ))
(:id 86
 :name 洛克拉克S裙甲
 :rare 4
 :weapon archer
 :gender both
 :def-min 15
 :def-max 36
 :holes 2
 :skills ((80 4) (76 5) ))
(:id 87
 :name 骨制S腿甲
 :rare 4
 :weapon saber
 :gender both
 :def-min 30
 :def-max 62
 :holes 1
 :skills ((92 4) (83 3) (59 3) (11 -1) ))
(:id 88
 :name 骨制S裙甲
 :rare 4
 :weapon archer
 :gender both
 :def-min 15
 :def-max 36
 :holes 1
 :skills ((92 4) (83 3) (59 1) (11 -3) ))
(:id 89
 :name 合金S腿甲
 :rare 4
 :weapon saber
 :gender both
 :def-min 30
 :def-max 62
 :holes 2
 :skills ((51 4) (27 1) (15 2) (92 -2) ))
(:id 90
 :name 合金S裙甲
 :rare 4
 :weapon archer
 :gender both
 :def-min 15
 :def-max 36
 :holes 2
 :skills ((51 3) (34 1) (37 3) (92 -2) ))
(:id 91
 :name 飞虫S腿甲
 :rare 4
 :weapon saber
 :gender both
 :def-min 32
 :def-max 64
 :holes 1
 :skills ((10 5) (20 2) (52 2) (1 -2) ))
(:id 92
 :name 飞虫S裙甲
 :rare 4
 :weapon archer
 :gender both
 :def-min 16
 :def-max 37
 :holes 1
 :skills ((10 2) (29 1) (52 4) (1 -4) ))
(:id 93
 :name 草食龙S腿甲
 :rare 4
 :weapon saber
 :gender both
 :def-min 32
 :def-max 64
 :holes 1
 :skills ((2 4) (64 4) (85 1) (12 -2) ))
(:id 94
 :name 草食龙S裙甲
 :rare 4
 :weapon archer
 :gender both
 :def-min 16
 :def-max 37
 :holes 1
 :skills ((2 4) (31 4) (85 1) (12 -2) ))
(:id 95
 :name 狗龙S腿甲
 :rare 4
 :weapon saber
 :gender both
 :def-min 35
 :def-max 67
 :holes 1
 :skills ((84 4) (51 3) (1 2) (87 -2) ))
(:id 96
 :name 狗龙S裙甲
 :rare 4
 :weapon archer
 :gender both
 :def-min 18
 :def-max 39
 :holes 1
 :skills ((84 4) (51 3) (1 1) (87 -3) ))
(:id 97
 :name 青熊S腿甲
 :rare 4
 :weapon saber
 :gender both
 :def-min 35
 :def-max 67
 :holes 1
 :skills ((12 3) (2 3) (71 4) (10 -1) ))
(:id 98
 :name 青熊S裙甲
 :rare 4
 :weapon archer
 :gender both
 :def-min 18
 :def-max 39
 :holes 1
 :skills ((12 3) (2 3) (71 3) (10 -2) ))
(:id 99
 :name 钢铁S腿甲
 :rare 4
 :weapon saber
 :gender both
 :def-min 41
 :def-max 71
 :holes 2
 :skills ((27 4) (25 2) (16 3) ))
(:id 100
 :name 毒狗龙S腿甲
 :rare 4
 :weapon saber
 :gender both
 :def-min 38
 :def-max 70
 :holes 2
 :skills ((52 3) (10 2) (72 2) (2 -2) ))
(:id 101
 :name 毒狗龙S裙甲
 :rare 4
 :weapon archer
 :gender both
 :def-min 20
 :def-max 41
 :holes 2
 :skills ((52 3) (10 2) (72 2) (2 -2) ))
(:id 102
 :name 白兔S腿甲
 :rare 4
 :weapon saber
 :gender both
 :def-min 38
 :def-max 70
 :holes 0
 :skills ((1 3) (48 4) (68 4) (3 -2) ))
(:id 103
 :name 白兔S裙甲
 :rare 4
 :weapon archer
 :gender both
 :def-min 20
 :def-max 41
 :holes 0
 :skills ((1 2) (48 4) (68 4) (3 -3) ))
(:id 104
 :name 彩鸟S腿甲
 :rare 5
 :weapon saber
 :gender both
 :def-min 35
 :def-max 67
 :holes 2
 :skills ((86 3) (76 3) (65 1) (6 -2) ))
(:id 105
 :name 彩鸟S裙甲
 :rare 5
 :weapon archer
 :gender both
 :def-min 18
 :def-max 39
 :holes 2
 :skills ((86 4) (76 2) (65 1) (6 -2) ))
(:id 106
 :name 水兽S腿甲
 :rare 5
 :weapon saber
 :gender both
 :def-min 38
 :def-max 70
 :holes 2
 :skills ((12 4) (47 2) (66 2) (67 -1) ))
(:id 107
 :name 水兽S裙甲
 :rare 5
 :weapon archer
 :gender both
 :def-min 20
 :def-max 41
 :holes 2
 :skills ((12 3) (47 2) (66 2) (67 -2) ))
(:id 108
 :name 土砂龙S腿甲
 :rare 5
 :weapon saber
 :gender both
 :def-min 41
 :def-max 71
 :holes 2
 :skills ((25 2) (1 3) (72 1) (10 -3) ))
(:id 109
 :name 土砂龙S裙甲
 :rare 5
 :weapon archer
 :gender both
 :def-min 22
 :def-max 41
 :holes 2
 :skills ((30 1) (32 2) (1 3) (10 -3) ))
(:id 110
 :name 高合金S腿甲
 :rare 5
 :weapon saber
 :gender both
 :def-min 47
 :def-max 77
 :holes 1
 :skills ((51 3) (15 2) (14 4) (94 -2) ))
(:id 111
 :name 高合金S裙甲
 :rare 5
 :weapon archer
 :gender both
 :def-min 26
 :def-max 45
 :holes 1
 :skills ((34 2) (36 4) (37 3) (94 -2) ))
(:id 112
 :name 眠狗龙S腿甲
 :rare 5
 :weapon saber
 :gender both
 :def-min 41
 :def-max 71
 :holes 0
 :skills ((84 4) (6 4) (83 3) (3 -2) ))
(:id 113
 :name 眠狗龙S裙甲
 :rare 5
 :weapon archer
 :gender both
 :def-min 22
 :def-max 41
 :holes 1
 :skills ((84 2) (6 4) (83 2) (3 -3) ))
(:id 114
 :name 赤甲兽S腿甲
 :rare 5
 :weapon saber
 :gender both
 :def-min 41
 :def-max 71
 :holes 2
 :skills ((2 4) (3 1) (48 2) (4 -2) ))
(:id 115
 :name 赤甲兽S裙甲
 :rare 5
 :weapon archer
 :gender both
 :def-min 22
 :def-max 41
 :holes 2
 :skills ((2 4) (3 1) (48 1) (4 -3) ))
(:id 116
 :name 雌火龙S腿甲
 :rare 5
 :weapon saber
 :gender both
 :def-min 44
 :def-max 74
 :holes 1
 :skills ((0 4) (84 2) (71 3) (66 -2) ))
(:id 117
 :name 雌火龙S裙甲
 :rare 5
 :weapon archer
 :gender both
 :def-min 24
 :def-max 43
 :holes 1
 :skills ((0 2) (84 3) (71 3) (66 -3) ))
(:id 118
 :name 潜口龙S腿甲
 :rare 5
 :weapon saber
 :gender both
 :def-min 44
 :def-max 74
 :holes 2
 :skills ((91 3) (10 2) (50 1) (67 -3) ))
(:id 119
 :name 潜口龙S裙甲
 :rare 5
 :weapon archer
 :gender both
 :def-min 24
 :def-max 43
 :holes 2
 :skills ((91 3) (10 1) (50 2) (67 -3) ))
(:id 120
 :name 毒怪龙S腿甲
 :rare 5
 :weapon saber
 :gender both
 :def-min 44
 :def-max 74
 :holes 1
 :skills ((21 2) (52 3) (10 4) (96 -2) ))
(:id 121
 :name 毒怪龙S裙甲
 :rare 5
 :weapon archer
 :gender both
 :def-min 24
 :def-max 43
 :holes 1
 :skills ((36 3) (52 2) (10 4) (96 -2) ))
(:id 122
 :name 迅龙S腿甲
 :rare 5
 :weapon saber
 :gender both
 :def-min 47
 :def-max 77
 :holes 2
 :skills ((73 1) (49 3) (88 3) (47 -2) ))
(:id 123
 :name 迅龙S裙甲
 :rare 5
 :weapon archer
 :gender both
 :def-min 26
 :def-max 45
 :holes 2
 :skills ((73 2) (49 1) (88 3) (47 -3) ))
(:id 124
 :name 冰牙龙S腿甲
 :rare 5
 :weapon saber
 :gender both
 :def-min 47
 :def-max 77
 :holes 0
 :skills ((48 5) (47 3) (68 3) (85 -2) ))
(:id 125
 :name 冰牙龙S裙甲
 :rare 5
 :weapon archer
 :gender both
 :def-min 26
 :def-max 45
 :holes 0
 :skills ((48 2) (47 3) (68 5) (85 -3) ))
(:id 126
 :name 雄火龙S腿甲
 :rare 5
 :weapon saber
 :gender both
 :def-min 50
 :def-max 80
 :holes 2
 :skills ((27 3) (65 3) (53 1) (83 -2) ))
(:id 127
 :name 雄火龙S裙甲
 :rare 5
 :weapon archer
 :gender both
 :def-min 28
 :def-max 47
 :holes 2
 :skills ((28 2) (65 3) (53 1) (83 -3) ))
(:id 128
 :name 爆锤龙S腿甲
 :rare 5
 :weapon saber
 :gender both
 :def-min 50
 :def-max 80
 :holes 3
 :skills ((3 2) (22 1) (23 1) (4 -3) ))
(:id 129
 :name 爆锤龙S裙甲
 :rare 5
 :weapon archer
 :gender both
 :def-min 28
 :def-max 47
 :holes 3
 :skills ((30 1) (33 2) (3 2) (4 -2) ))
(:id 130
 :name 远古龙腿甲
 :rare 6
 :weapon saber
 :gender both
 :def-min 50
 :def-max 80
 :holes 0
 :skills ((48 2) (69 3) (85 5) (10 -3) ))
(:id 131
 :name 远古龙裙甲
 :rare 6
 :weapon archer
 :gender both
 :def-min 28
 :def-max 47
 :holes 0
 :skills ((48 2) (69 5) (85 4) (10 -2) ))
(:id 132
 :name 雷狼龙S腿甲
 :rare 5
 :weapon saber
 :gender both
 :def-min 53
 :def-max 81
 :holes 1
 :skills ((49 1) (58 2) (67 6) (73 -2) ))
(:id 133
 :name 雷狼龙S裙甲
 :rare 5
 :weapon archer
 :gender both
 :def-min 30
 :def-max 47
 :holes 1
 :skills ((49 2) (58 4) (67 3) (73 -2) ))
(:id 134
 :name 角龙S腿甲
 :rare 5
 :weapon saber
 :gender both
 :def-min 53
 :def-max 81
 :holes 2
 :skills ((14 2) (22 2) (50 4) (52 -1) ))
(:id 135
 :name 角龙S裙甲
 :rare 5
 :weapon archer
 :gender both
 :def-min 30
 :def-max 47
 :holes 2
 :skills ((33 1) (35 3) (50 2) (52 -3) ))
(:id 136
 :name 轰龙S腿甲
 :rare 5
 :weapon saber
 :gender both
 :def-min 53
 :def-max 81
 :holes 2
 :skills ((91 2) (18 2) (47 3) (71 -2) ))
(:id 137
 :name 轰龙S裙甲
 :rare 5
 :weapon archer
 :gender both
 :def-min 30
 :def-max 47
 :holes 2
 :skills ((91 5) (18 2) (76 1) (71 -1) ))
(:id 138
 :name 炎戈龙S腿甲
 :rare 5
 :weapon saber
 :gender both
 :def-min 53
 :def-max 81
 :holes 1
 :skills ((21 2) (3 4) (72 3) (66 -2) ))
(:id 139
 :name 炎戈龙S裙甲
 :rare 5
 :weapon archer
 :gender both
 :def-min 30
 :def-max 47
 :holes 1
 :skills ((32 2) (3 4) (31 4) (66 -1) ))
(:id 140
 :name 尾槌龙S腿甲
 :rare 5
 :weapon saber
 :gender both
 :def-min 53
 :def-max 81
 :holes 1
 :skills ((0 3) (61 5) (55 2) (51 -1) ))
(:id 141
 :name 尾槌龙S裙甲
 :rare 5
 :weapon archer
 :gender both
 :def-min 30
 :def-max 47
 :holes 1
 :skills ((0 3) (61 5) (55 2) (51 -1) ))
(:id 142
 :name 彩鸟U腿甲
 :rare 6
 :weapon saber
 :gender both
 :def-min 38
 :def-max 70
 :holes 1
 :skills ((86 1) (10 3) (67 5) (68 -2) ))
(:id 143
 :name 彩鸟U裙甲
 :rare 6
 :weapon archer
 :gender both
 :def-min 20
 :def-max 41
 :holes 1
 :skills ((86 1) (10 2) (67 5) (68 -3) ))
(:id 144
 :name 水兽U腿甲
 :rare 6
 :weapon saber
 :gender both
 :def-min 41
 :def-max 71
 :holes 3
 :skills ((52 1) (4 1) (47 2) (5 -3) ))
(:id 145
 :name 水兽U裙甲
 :rare 6
 :weapon archer
 :gender both
 :def-min 22
 :def-max 41
 :holes 3
 :skills ((52 2) (4 1) (47 2) (5 -2) ))
(:id 146
 :name 冰碎龙U腿甲
 :rare 6
 :weapon saber
 :gender both
 :def-min 44
 :def-max 74
 :holes 0
 :skills ((68 2) (59 4) (60 5) (65 -2) ))
(:id 147
 :name 冰碎龙U裙甲
 :rare 6
 :weapon archer
 :gender both
 :def-min 24
 :def-max 43
 :holes 0
 :skills ((33 3) (68 5) (59 2) (65 -3) ))
(:id 148
 :name 电怪龙U腿甲
 :rare 6
 :weapon saber
 :gender both
 :def-min 47
 :def-max 77
 :holes 2
 :skills ((47 4) (57 1) (60 2) (68 -2) ))
(:id 149
 :name 电怪龙U裙甲
 :rare 6
 :weapon archer
 :gender both
 :def-min 26
 :def-max 45
 :holes 2
 :skills ((47 4) (57 1) (60 2) (68 -2) ))
(:id 150
 :name 绿迅龙U腿甲
 :rare 6
 :weapon saber
 :gender both
 :def-min 50
 :def-max 80
 :holes 0
 :skills ((48 3) (47 2) (77 6) (72 -2) ))
(:id 151
 :name 绿迅龙U裙甲
 :rare 6
 :weapon archer
 :gender both
 :def-min 28
 :def-max 47
 :holes 1
