 :name 雄火龙轻靴
 :rare 3
 :weapon archer
 :gender both
 :def-min 11
 :def-max 24
 :holes 1
 :skills ((1 4) (65 1) (53 1) (83 -3) ))
(:id 46
 :name 爆锤龙重靴
 :rare 3
 :weapon saber
 :gender both
 :def-min 22
 :def-max 41
 :holes 2
 :skills ((2 3) (3 1) (23 1) (4 -2) ))
(:id 47
 :name 爆锤龙轻靴
 :rare 3
 :weapon archer
 :gender both
 :def-min 11
 :def-max 24
 :holes 2
 :skills ((33 1) (2 2) (4 3) (3 -1) ))
(:id 48
 :name 雷狼龙重靴
 :rare 3
 :weapon saber
 :gender both
 :def-min 22
 :def-max 41
 :holes 2
 :skills ((21 1) (58 1) (67 4) (73 -1) ))
(:id 49
 :name 雷狼龙轻靴
 :rare 3
 :weapon archer
 :gender both
 :def-min 11
 :def-max 24
 :holes 2
 :skills ((32 1) (58 1) (67 2) (73 -3) ))
(:id 50
 :name 角龙重靴
 :rare 3
 :weapon saber
 :gender both
 :def-min 22
 :def-max 43
 :holes 1
 :skills ((14 4) (22 1) (60 3) (52 -1) ))
(:id 51
 :name 角龙轻靴
 :rare 3
 :weapon archer
 :gender both
 :def-min 12
 :def-max 25
 :holes 1
 :skills ((33 2) (32 3) (60 3) (52 -1) ))
(:id 52
 :name 轰龙重靴
 :rare 3
 :weapon saber
 :gender both
 :def-min 24
 :def-max 43
 :holes 2
 :skills ((91 1) (18 2) (76 3) (71 -1) ))
(:id 53
 :name 轰龙轻靴
 :rare 3
 :weapon archer
 :gender both
 :def-min 12
 :def-max 25
 :holes 2
 :skills ((91 1) (18 2) (76 2) (71 -2) ))
(:id 54
 :name 炎戈龙重靴
 :rare 3
 :weapon saber
 :gender both
 :def-min 24
 :def-max 43
 :holes 0
 :skills ((21 2) (51 4) (25 4) (61 -1) ))
(:id 55
 :name 炎戈龙轻靴
 :rare 3
 :weapon archer
 :gender both
 :def-min 12
 :def-max 25
 :holes 0
 :skills ((32 4) (33 2) (31 4) (61 -1) ))
(:id 56
 :name 尾槌龙重靴
 :rare 3
 :weapon saber
 :gender both
 :def-min 24
 :def-max 43
 :holes 1
 :skills ((1 2) (61 3) (55 3) (51 -1) ))
(:id 57
 :name 尾槌龙轻靴
 :rare 3
 :weapon archer
 :gender both
 :def-min 12
 :def-max 25
 :holes 1
 :skills ((30 4) (61 2) (55 2) (51 -1) ))
(:id 58
 :name 工会精英之靴
 :rare 3
 :weapon saber
 :gender both
 :def-min 20
 :def-max 39
 :holes 2
 :skills ((86 1) (78 3) (77 2) (75 -1) ))
(:id 59
 :name 工会精英之鞋
 :rare 3
 :weapon archer
 :gender both
 :def-min 10
 :def-max 23
 :holes 2
 :skills ((86 2) (78 2) (77 1) (75 -2) ))
(:id 60
 :name 店员短袜
 :rare 3
 :weapon saber
 :gender both
 :def-min 20
 :def-max 39
 :holes 2
 :skills ((86 1) (78 3) (77 2) (75 -1) ))
(:id 61
 :name 店员皮靴
 :rare 3
 :weapon archer
 :gender both
 :def-min 10
 :def-max 23
 :holes 2
 :skills ((86 2) (78 2) (77 1) (75 -2) ))
(:id 62
 :name 南瓜重靴
 :rare 3
 :weapon saber
 :gender both
 :def-min 16
 :def-max 35
 :holes 1
 :skills ((87 3) (88 2) (57 3) (25 -1) ))
(:id 63
 :name 南瓜重靴
 :rare 3
 :weapon saber
 :gender both
 :def-min 16
 :def-max 35
 :holes 1
 :skills ((87 3) (88 2) (57 3) (25 -1) ))
(:id 64
 :name 南瓜轻靴
 :rare 3
 :weapon archer
 :gender both
 :def-min 8
 :def-max 21
 :holes 1
 :skills ((87 2) (88 3) (57 2) (31 -2) ))
(:id 65
 :name 南瓜轻靴
 :rare 3
 :weapon archer
 :gender both
 :def-min 8
 :def-max 21
 :holes 1
 :skills ((87 2) (88 3) (57 2) (31 -2) ))
(:id 66
 :name 轻皮重靴
 :rare 3
 :weapon saber
 :gender both
 :def-min 14
 :def-max 33
 :holes 1
 :skills ((84 4) (21 2) (4 2) (27 -1) ))
(:id 67
 :name 轻皮轻靴
 :rare 3
 :weapon archer
 :gender both
 :def-min 7
 :def-max 20
 :holes 1
 :skills ((84 3) (32 3) (4 2) (29 -1) ))
(:id 68
 :name 昆虫重靴
 :rare 3
 :weapon saber
 :gender both
 :def-min 18
 :def-max 37
 :holes 2
 :skills ((51 1) (18 1) (5 3) (71 -2) ))
(:id 69
 :name 昆虫轻靴
 :rare 3
 :weapon archer
 :gender both
 :def-min 9
 :def-max 22
 :holes 2
 :skills ((51 2) (18 1) (5 2) (71 -2) ))
(:id 70
 :name 蝴蝶重靴
 :rare 3
 :weapon saber
 :gender both
 :def-min 18
 :def-max 37
 :holes 2
 :skills ((51 1) (18 1) (5 3) (71 -2) ))
(:id 71
 :name 蝴蝶轻靴
 :rare 3
 :weapon archer
 :gender both
 :def-min 9
 :def-max 22
 :holes 2
 :skills ((51 2) (18 1) (5 2) (71 -2) ))
(:id 72
 :name 神秘重靴
 :rare 3
 :weapon saber
 :gender both
 :def-min 20
 :def-max 39
 :holes 0
 :skills ((20 4) (26 5) (27 -2) ))
(:id 73
 :name 神秘轻靴
 :rare 3
 :weapon archer
 :gender both
 :def-min 10
 :def-max 23
 :holes 0
 :skills ((30 5) (28 4) (29 -2) ))
(:id 74
 :name 大和【具足】
 :rare 3
 :weapon saber
 :gender both
 :def-min 26
 :def-max 45
 :holes 1
 :skills ((19 3) (51 1) (57 3) (21 -2) ))
(:id 75
 :name 陆奥【具足】
 :rare 3
 :weapon archer
 :gender both
 :def-min 13
 :def-max 26
 :holes 1
 :skills ((51 1) (56 4) (57 1) (30 -3) ))
(:id 76
 :name 日向【袴】
 :rare 3
 :weapon saber
 :gender both
 :def-min 26
 :def-max 45
 :holes 1
 :skills ((19 3) (51 1) (57 3) (21 -2) ))
(:id 77
 :name 天城【袴】
 :rare 3
 :weapon archer
 :gender both
 :def-min 13
 :def-max 26
 :holes 1
 :skills ((51 1) (56 4) (57 1) (30 -3) ))
(:id 78
 :name 温泉拖鞋
 :rare 3
 :weapon both
 :gender both
 :def-min 8
 :def-max 28
 :holes 1
 :skills ((75 3) (87 3) (1 -3) ))
(:id 79
 :name 结云袴·天
 :rare 4
 :weapon saber
 :gender both
 :def-min 28
 :def-max 60
 :holes 2
 :skills ((27 1) (71 2) (94 4) (83 2) ))
(:id 80
 :name 结云袴·地
 :rare 4
 :weapon archer
 :gender both
 :def-min 14
 :def-max 35
 :holes 2
 :skills ((71 2) (94 4) (83 2) (31 1) ))
(:id 81
 :name 皮革S重靴
 :rare 4
 :weapon saber
 :gender both
 :def-min 28
 :def-max 60
 :holes 1
 :skills ((90 3) (92 4) (93 2) (94 2) ))
(:id 82
 :name 皮革S轻靴
 :rare 4
 :weapon archer
 :gender both
 :def-min 14
 :def-max 35
 :holes 1
 :skills ((90 2) (92 4) (93 2) (94 1) ))
(:id 83
 :name 锁链S重靴
 :rare 4
 :weapon saber
 :gender both
 :def-min 28
 :def-max 60
 :holes 2
 :skills ((0 4) (96 4) (23 1) ))
(:id 84
 :name 锁链S轻靴
 :rare 4
 :weapon archer
 :gender both
 :def-min 14
 :def-max 35
 :holes 2
 :skills ((0 4) (96 4) (97 1) ))
(:id 85
 :name 猎人S重靴
 :rare 4
 :weapon saber
 :gender both
 :def-min 30
 :def-max 62
 :holes 1
 :skills ((76 5) (88 2) (79 2) (9 -2) ))
(:id 86
 :name 猎人S轻靴
 :rare 4
 :weapon archer
 :gender both
 :def-min 15
 :def-max 36
 :holes 1
 :skills ((76 4) (88 3) (79 2) (9 -2) ))
(:id 87
 :name 洛克拉克S皮靴
 :rare 4
 :weapon saber
 :gender both
 :def-min 30
 :def-max 62
 :holes 2
 :skills ((80 4) (76 5) ))
(:id 88
 :name 洛克拉克S之鞋
 :rare 4
 :weapon archer
 :gender both
 :def-min 15
 :def-max 36
 :holes 2
 :skills ((80 4) (76 5) ))
(:id 89
 :name 骨制S重靴
 :rare 4
 :weapon saber
 :gender both
 :def-min 30
 :def-max 62
 :holes 1
 :skills ((92 4) (83 1) (63 4) (11 -2) ))
(:id 90
 :name 骨制S轻靴
 :rare 4
 :weapon archer
 :gender both
 :def-min 15
 :def-max 36
 :holes 1
 :skills ((92 2) (83 2) (63 4) (11 -3) ))
(:id 91
 :name 合金S重靴
 :rare 4
 :weapon saber
 :gender both
 :def-min 30
 :def-max 62
 :holes 1
 :skills ((51 5) (27 2) (15 2) (92 -2) ))
(:id 92
 :name 合金S轻靴
 :rare 4
 :weapon archer
 :gender both
 :def-min 15
 :def-max 36
 :holes 1
 :skills ((51 5) (34 2) (37 2) (92 -2) ))
(:id 93
 :name 飞虫S之靴
 :rare 4
 :weapon saber
 :gender both
 :def-min 32
 :def-max 64
 :holes 1
 :skills ((20 2) (52 2) (7 5) (1 -2) ))
(:id 94
 :name 飞虫S之鞋
 :rare 4
 :weapon archer
 :gender both
 :def-min 16
 :def-max 37
 :holes 1
 :skills ((29 3) (52 1) (7 5) (1 -2) ))
(:id 95
 :name 草食龙S重靴
 :rare 4
 :weapon saber
 :gender both
 :def-min 32
 :def-max 64
 :holes 2
 :skills ((13 4) (64 1) (85 3) (12 -1) ))
(:id 96
 :name 草食龙S轻靴
 :rare 4
 :weapon archer
 :gender both
 :def-min 16
 :def-max 37
 :holes 2
 :skills ((31 3) (64 3) (85 1) (12 -2) ))
(:id 97
 :name 狗龙S重靴
 :rare 4
 :weapon saber
 :gender both
 :def-min 35
 :def-max 67
 :holes 1
 :skills ((84 3) (51 3) (1 4) (87 -1) ))
(:id 98
 :name 狗龙S轻靴
 :rare 4
 :weapon archer
 :gender both
 :def-min 18
 :def-max 39
 :holes 1
 :skills ((84 4) (51 2) (1 3) (87 -2) ))
(:id 99
 :name 青熊S重靴
 :rare 4
 :weapon saber
 :gender both
 :def-min 35
 :def-max 67
 :holes 0
 :skills ((98 0) ))
(:id 100
 :name 青熊S轻靴
 :rare 4
 :weapon archer
 :gender both
 :def-min 18
 :def-max 39
 :holes 0
 :skills ((98 0) ))
(:id 101
 :name 毒狗龙S重靴
 :rare 4
 :weapon saber
 :gender both
 :def-min 38
 :def-max 70
 :holes 1
 :skills ((9 5) (89 2) (72 2) (2 -2) ))
(:id 102
 :name 毒狗龙S轻靴
 :rare 4
 :weapon archer
 :gender both
 :def-min 20
 :def-max 41
 :holes 1
 :skills ((9 5) (89 3) (72 1) (2 -2) ))
(:id 103
 :name 白兔S重靴
 :rare 4
 :weapon saber
 :gender both
 :def-min 38
 :def-max 70
 :holes 1
 :skills ((1 3) (6 4) (48 3) (3 -1) ))
(:id 104
 :name 白兔S轻靴
 :rare 4
 :weapon archer
 :gender both
 :def-min 20
 :def-max 41
 :holes 1
 :skills ((1 2) (6 5) (48 2) (3 -2) ))
(:id 105
 :name 彩鸟S重靴
 :rare 5
 :weapon saber
 :gender both
 :def-min 35
 :def-max 67
 :holes 1
 :skills ((86 4) (76 2) (65 4) (6 -1) ))
(:id 106
 :name 彩鸟S轻靴
 :rare 5
 :weapon archer
 :gender both
 :def-min 18
 :def-max 39
 :holes 1
 :skills ((86 3) (76 2) (65 4) (6 -2) ))
(:id 107
 :name 水兽S重靴
 :rare 5
 :weapon saber
 :gender both
 :def-min 38
 :def-max 70
 :holes 1
 :skills ((47 1) (66 4) (59 4) (67 -2) ))
(:id 108
 :name 水兽S轻靴
 :rare 5
 :weapon archer
 :gender both
 :def-min 20
 :def-max 41
 :holes 1
 :skills ((47 1) (66 4) (59 4) (67 -2) ))
(:id 109
 :name 土砂龙S重靴
 :rare 5
 :weapon saber
 :gender both
 :def-min 41
 :def-max 71
 :holes 0
 :skills ((25 3) (61 5) (72 4) (90 -1) ))
(:id 110
 :name 土砂龙S轻靴
 :rare 5
 :weapon archer
 :gender both
 :def-min 22
 :def-max 41
 :holes 0
 :skills ((30 4) (32 2) (61 5) (90 -2) ))
(:id 111
 :name 高合金S重靴
 :rare 5
 :weapon saber
 :gender both
 :def-min 47
 :def-max 77
 :holes 2
 :skills ((51 3) (15 2) (14 2) (94 -2) ))
(:id 112
 :name 高合金S轻靴
 :rare 5
 :weapon archer
 :gender both
 :def-min 26
 :def-max 45
 :holes 2
 :skills ((34 2) (36 2) (37 3) (94 -2) ))
(:id 113
 :name 眠狗龙S重靴
 :rare 5
 :weapon saber
 :gender both
 :def-min 41
 :def-max 71
 :holes 2
 :skills ((84 2) (1 4) (83 1) (3 -2) ))
(:id 114
 :name 眠狗龙S轻靴
 :rare 5
 :weapon archer
 :gender both
 :def-min 22
 :def-max 41
 :holes 2
 :skills ((84 2) (1 3) (83 1) (3 -3) ))
(:id 115
 :name 赤甲兽S重靴
 :rare 5
 :weapon saber
 :gender both
 :def-min 41
 :def-max 71
 :holes 0
 :skills ((98 0) ))
(:id 116
 :name 赤甲兽S轻靴
 :rare 5
 :weapon archer
 :gender both
 :def-min 22
 :def-max 41
 :holes 0
 :skills ((98 0) ))
(:id 117
 :name 雌火龙S重靴
 :rare 5
 :weapon saber
 :gender both
 :def-min 44
 :def-max 74
 :holes 2
 :skills ((0 5) (84 1) (65 1) (66 -2) ))
(:id 118
 :name 雌火龙S轻靴
 :rare 5
 :weapon archer
 :gender both
 :def-min 24
 :def-max 43
 :holes 2
 :skills ((0 5) (84 1) (65 1) (66 -2) ))
(:id 119
 :name 潜口龙S重靴
 :rare 5
 :weapon saber
 :gender both
 :def-min 44
 :def-max 74
 :holes 0
 :skills ((89 3) (66 5) (50 4) (67 -1) ))
(:id 120
 :name 潜口龙S轻靴
 :rare 5
 :weapon archer
 :gender both
 :def-min 24
 :def-max 43
 :holes 0
 :skills ((89 3) (66 5) (50 4) (67 -1) ))
(:id 121
 :name 毒怪龙S重靴
 :rare 5
 :weapon saber
 :gender both
 :def-min 44
 :def-max 74
 :holes 2
 :skills ((21 1) (52 3) (90 3) (96 -2) ))
(:id 122
 :name 毒怪龙S轻靴
 :rare 5
 :weapon archer
 :gender both
 :def-min 24
 :def-max 43
 :holes 2
 :skills ((36 1) (52 3) (90 3) (96 -2) ))
(:id 123
 :name 迅龙S重靴
 :rare 5
 :weapon saber
 :gender both
 :def-min 47
 :def-max 77
 :holes 2
 :skills ((73 2) (49 4) (88 2) (47 -1) ))
(:id 124
 :name 迅龙S轻靴
 :rare 5
 :weapon archer
 :gender both
 :def-min 26
 :def-max 45
 :holes 2
 :skills ((73 1) (49 4) (88 2) (47 -2) ))
(:id 125
 :name 冰牙龙S重靴
 :rare 5
 :weapon saber
 :gender both
 :def-min 47
 :def-max 77
 :holes 1
 :skills ((48 2) (47 3) (72 4) (85 -2) ))
(:id 126
 :name 冰牙龙S轻靴
 :rare 5
 :weapon archer
 :gender both
 :def-min 26
 :def-max 45
 :holes 1
 :skills ((48 2) (47 3) (72 4) (85 -2) ))
(:id 127
 :name 雄火龙S重靴
 :rare 5
 :weapon saber
 :gender both
 :def-min 50
 :def-max 80
 :holes 1
 :skills ((27 1) (1 5) (53 2) (83 -3) ))
(:id 128
 :name 雄火龙S轻靴
 :rare 5
 :weapon archer
 :gender both
 :def-min 28
 :def-max 47
 :holes 1
 :skills ((28 2) (1 5) (53 2) (83 -2) ))
(:id 129
 :name 爆锤龙S重靴
 :rare 5
 :weapon saber
 :gender both
 :def-min 50
 :def-max 80
 :holes 2
 :skills ((3 4) (22 1) (23 2) (4 -2) ))
(:id 130
 :name 爆锤龙S轻靴
 :rare 5
 :weapon archer
 :gender both
 :def-min 28
 :def-max 47
 :holes 2
 :skills ((30 1) (33 1) (3 4) (4 -3) ))
(:id 131
 :name 远古龙重靴
 :rare 6
 :weapon saber
 :gender both
 :def-min 50
 :def-max 80
 :holes 3
 :skills ((7 4) (48 1) (69 1) (90 -1) ))
(:id 132
 :name 远古龙轻靴
 :rare 6
 :weapon archer
 :gender both
 :def-min 28
 :def-max 47
 :holes 3
 :skills ((7 4) (48 1) (69 1) (90 -1) ))
(:id 133
 :name 雷狼龙S重靴
 :rare 5
 :weapon saber
 :gender both
 :def-min 53
 :def-max 81
 :holes 0
 :skills ((49 5) (58 5) (67 1) (73 -2) ))
(:id 134
 :name 雷狼龙S轻靴
 :rare 5
 :weapon archer
 :gender both
 :def-min 30
 :def-max 47
 :holes 0
 :skills ((49 5) (58 5) (67 1) (73 -2) ))
(:id 135
 :name 角龙S重靴
 :rare 5
 :weapon saber
 :gender both
 :def-min 53
 :def-max 81
 :holes 2
 :skills ((14 4) (22 1) (50 3) (52 -1) ))
(:id 136
 :name 角龙S轻靴
 :rare 5
 :weapon archer
 :gender both
 :def-min 30
 :def-max 47
 :holes 2
 :skills ((33 1) (35 5) (50 2) (52 -1) ))
(:id 137
 :name 轰龙S重靴
 :rare 5
 :weapon saber
 :gender both
 :def-min 53
 :def-max 81
 :holes 0
 :skills ((91 5) (18 4) (47 2) (71 -2) ))
(:id 138
 :name 轰龙S轻靴
 :rare 5
 :weapon archer
 :gender both
 :def-min 30
 :def-max 47
 :holes 0
 :skills ((91 4) (18 4) (47 3) (71 -2) ))
(:id 139
 :name 炎戈龙S重靴
 :rare 5
 :weapon saber
 :gender both
 :def-min 53
 :def-max 81
 :holes 1
 :skills ((21 1) (72 4) (65 1) (66 -3) ))
(:id 140
 :name 炎戈龙S轻靴
 :rare 5
 :weapon archer
 :gender both
 :def-min 30
 :def-max 47
 :holes 2
 :skills ((32 2) (31 4) (65 1) (66 -2) ))
(:id 141
 :name 尾槌龙S重靴
 :rare 5
 :weapon saber
 :gender both
 :def-min 53
 :def-max 81
 :holes 1
 :skills ((1 6) (61 1) (55 2) (51 -2) ))
(:id 142
 :name 尾槌龙S轻靴
 :rare 5
 :weapon archer
 :gender both
 :def-min 30
 :def-max 47
 :holes 1
 :skills ((30 6) (61 1) (55 1) (51 -3) ))
(:id 143
 :name 彩鸟U重靴
 :rare 6
 :weapon saber
 :gender both
 :def-min 38
 :def-max 70
 :holes 2
 :skills ((86 5) (89 1) (67 1) (68 -2) ))
(:id 144
 :name 彩鸟U轻靴
 :rare 6
 :weapon archer
 :gender both
 :def-min 20
 :def-max 41
 :holes 2
 :skills ((86 4) (89 1) (67 1) (68 -3) ))
(:id 145
 :name 水兽U重靴
 :rare 6
 :weapon saber
 :gender both
 :def-min 41
 :def-max 71
 :holes 1
 :skills ((52 5) (47 3) (60 2) (5 -1) ))
(:id 146
 :name 水兽U轻靴
 :rare 6
 :weapon archer
 :gender both
 :def-min 22
 :def-max 41
 :holes 1
 :skills ((4 5) (47 3) (60 2) (5 -1) ))
(:id 147
 :name 冰碎龙U重靴
 :rare 6
 :weapon saber
 :gender both
 :def-min 44
 :def-max 74
 :holes 3
 :skills ((2 3) (59 1) (60 1) (65 -1) ))
(:id 148
 :name 冰碎龙U轻靴
 :rare 6
 :weapon archer
 :gender both
 :def-min 24
 :def-max 43
 :holes 3
 :skills ((33 1) (2 3) (68 1) (65 -2) ))
(:id 149
 :name 电怪龙U重靴
 :rare 6
 :weapon saber
 :gender both
 :def-min 47
 :def-max 77
 :holes 1
 :skills ((57 5) (67 3) (60 2) (68 -1) ))
(:id 150
 :name 电怪龙U轻靴
 :rare 6
 :weapon archer
 :gender both
 :def-min 26
 :def-max 45
 :holes 1
 :skills ((57 2) (67 4) (60 3) (68 -2) ))
(:id 151
 :name 绿迅龙U重靴
 :rare 6
 :weapon saber
 :gender both
 :def-min 50
 :def-max 80
 :holes 1
 :skills ((47 5) (77 2) (85 2) (72 -2) ))
(:id 152
 :name 绿迅龙U轻靴
 :rare 6
 :weapon archer
 :gender both
 :def-min 28
 :def-max 47
 :holes 1
 :skills ((47 5) (77 3) (85 3) (72 -2) ))
(:id 153
 :name 风牙龙U重靴
 :rare 6
 :weapon saber
 :gender both
 :def-min 50
 :def-max 80
 :holes 3
 :skills ((73 2) (49 2) (72 1) (48 -2) ))
