 :skills ((72 1) (77 1) (12 -2) (52 3) ))
(:id 21
 :name 白兔重甲
 :rare 2
 :weapon saber
 :gender both
 :def-min 14
 :def-max 33
 :holes 1
 :skills ((48 3) (6 2) (82 1) (81 -1) ))
(:id 22
 :name 白兔链甲
 :rare 2
 :weapon archer
 :gender both
 :def-min 7
 :def-max 20
 :holes 1
 :skills ((48 3) (6 1) (82 1) (81 -2) ))
(:id 23
 :name 彩鸟重甲
 :rare 2
 :weapon saber
 :gender both
 :def-min 12
 :def-max 31
 :holes 0
 :skills ((86 4) (76 2) (83 2) (89 -1) ))
(:id 24
 :name 彩鸟链甲
 :rare 2
 :weapon archer
 :gender both
 :def-min 6
 :def-max 19
 :holes 0
 :skills ((86 2) (76 4) (83 2) (89 -1) ))
(:id 25
 :name 水兽重甲
 :rare 2
 :weapon saber
 :gender both
 :def-min 14
 :def-max 33
 :holes 1
 :skills ((47 3) (90 1) (66 1) (5 -2) ))
(:id 26
 :name 水兽链甲
 :rare 2
 :weapon archer
 :gender both
 :def-min 7
 :def-max 20
 :holes 1
 :skills ((47 3) (90 1) (66 1) (5 -2) ))
(:id 27
 :name 土砂龙重甲
 :rare 2
 :weapon saber
 :gender both
 :def-min 16
 :def-max 35
 :holes 0
 :skills ((25 2) (59 1) (2 4) (72 -2) ))
(:id 28
 :name 土砂龙链甲
 :rare 2
 :weapon archer
 :gender both
 :def-min 8
 :def-max 21
 :holes 0
 :skills ((32 3) (31 1) (2 3) (72 -2) ))
(:id 29
 :name 高合金重甲
 :rare 2
 :weapon saber
 :gender both
 :def-min 20
 :def-max 39
 :holes 1
 :skills ((15 3) (67 1) (94 -1) (14 2) ))
(:id 30
 :name 高合金链甲
 :rare 2
 :weapon archer
 :gender both
 :def-min 10
 :def-max 23
 :holes 1
 :skills ((34 2) (67 1) (94 -2) (36 2) ))
(:id 31
 :name 眠狗龙重甲
 :rare 2
 :weapon saber
 :gender both
 :def-min 16
 :def-max 35
 :holes 1
 :skills ((1 3) (68 1) (84 1) (3 -2) ))
(:id 32
 :name 眠狗龙链甲
 :rare 2
 :weapon archer
 :gender both
 :def-min 8
 :def-max 21
 :holes 1
 :skills ((1 3) (68 1) (84 1) (3 -2) ))
(:id 33
 :name 赤甲兽重甲
 :rare 2
 :weapon saber
 :gender both
 :def-min 16
 :def-max 35
 :holes 0
 :skills ((48 1) (3 3) (81 3) (82 -2) ))
(:id 34
 :name 赤甲兽链甲
 :rare 2
 :weapon archer
 :gender both
 :def-min 8
 :def-max 21
 :holes 0
 :skills ((48 2) (3 2) (81 3) (82 -2) ))
(:id 35
 :name 雌火龙重甲
 :rare 2
 :weapon saber
 :gender both
 :def-min 18
 :def-max 37
 :holes 1
 :skills ((0 3) (71 1) (65 1) (84 -2) ))
(:id 36
 :name 雌火龙链甲
 :rare 2
 :weapon archer
 :gender both
 :def-min 9
 :def-max 22
 :holes 1
 :skills ((0 2) (71 2) (65 1) (84 -2) ))
(:id 37
 :name 潜口龙重甲
 :rare 2
 :weapon saber
 :gender both
 :def-min 18
 :def-max 37
 :holes 1
 :skills ((89 3) (66 1) (91 1) (90 -2) ))
(:id 38
 :name 潜口龙链甲
 :rare 2
 :weapon archer
 :gender both
 :def-min 9
 :def-max 22
 :holes 1
 :skills ((89 3) (66 1) (91 1) (90 -2) ))
(:id 39
 :name 毒怪龙重甲
 :rare 2
 :weapon saber
 :gender both
 :def-min 18
 :def-max 37
 :holes 2
 :skills ((52 1) (5 1) (12 1) (0 -2) ))
(:id 40
 :name 毒怪龙链甲
 :rare 2
 :weapon archer
 :gender both
 :def-min 9
 :def-max 22
 :holes 2
 :skills ((52 1) (5 1) (12 1) (0 -2) ))
(:id 41
 :name 迅龙重甲
 :rare 3
 :weapon saber
 :gender both
 :def-min 20
 :def-max 39
 :holes 0
 :skills ((49 4) (85 2) (73 1) (1 -2) ))
(:id 42
 :name 迅龙链甲
 :rare 3
 :weapon archer
 :gender both
 :def-min 10
 :def-max 23
 :holes 0
 :skills ((49 4) (85 1) (73 1) (1 -3) ))
(:id 43
 :name 冰牙龙重甲
 :rare 3
 :weapon saber
 :gender both
 :def-min 20
 :def-max 39
 :holes 1
 :skills ((47 3) (72 1) (68 1) (85 -2) ))
(:id 44
 :name 冰牙龙链甲
 :rare 3
 :weapon archer
 :gender both
 :def-min 10
 :def-max 23
 :holes 1
 :skills ((47 3) (72 1) (68 1) (85 -2) ))
(:id 45
 :name 雄火龙重甲
 :rare 3
 :weapon saber
 :gender both
 :def-min 22
 :def-max 41
 :holes 1
 :skills ((53 3) (1 1) (65 1) (83 -2) ))
(:id 46
 :name 雄火龙链甲
 :rare 3
 :weapon archer
 :gender both
 :def-min 11
 :def-max 24
 :holes 1
 :skills ((53 3) (1 1) (65 1) (83 -2) ))
(:id 47
 :name 爆锤龙重甲
 :rare 3
 :weapon saber
 :gender both
 :def-min 22
 :def-max 41
 :holes 1
 :skills ((23 3) (2 1) (3 1) (4 -2) ))
(:id 48
 :name 爆锤龙链甲
 :rare 3
 :weapon archer
 :gender both
 :def-min 11
 :def-max 24
 :holes 1
 :skills ((33 3) (2 1) (3 1) (4 -2) ))
(:id 49
 :name 雷狼龙重甲
 :rare 3
 :weapon saber
 :gender both
 :def-min 22
 :def-max 41
 :holes 0
 :skills ((58 3) (67 1) (21 2) (73 -3) ))
(:id 50
 :name 雷狼龙链甲
 :rare 3
 :weapon archer
 :gender both
 :def-min 11
 :def-max 24
 :holes 0
 :skills ((58 3) (67 2) (32 1) (73 -3) ))
(:id 51
 :name 角龙重甲
 :rare 3
 :weapon saber
 :gender both
 :def-min 22
 :def-max 43
 :holes 1
 :skills ((22 2) (60 1) (14 2) (52 -2) ))
(:id 52
 :name 角龙链甲
 :rare 3
 :weapon archer
 :gender both
 :def-min 12
 :def-max 25
 :holes 1
 :skills ((33 2) (35 1) (60 1) (52 -3) ))
(:id 53
 :name 轰龙重甲
 :rare 3
 :weapon saber
 :gender both
 :def-min 24
 :def-max 43
 :holes 2
 :skills ((18 2) (76 1) (91 1) (71 -1) ))
(:id 54
 :name 轰龙链甲
 :rare 3
 :weapon archer
 :gender both
 :def-min 12
 :def-max 25
 :holes 2
 :skills ((18 1) (76 1) (91 1) (71 -2) ))
(:id 55
 :name 炎戈龙重甲
 :rare 3
 :weapon saber
 :gender both
 :def-min 24
 :def-max 43
 :holes 1
 :skills ((25 1) (21 2) (51 2) (61 -2) ))
(:id 56
 :name 炎戈龙链甲
 :rare 3
 :weapon archer
 :gender both
 :def-min 12
 :def-max 25
 :holes 1
 :skills ((32 2) (36 2) (31 1) (61 -2) ))
(:id 57
 :name 尾槌龙重甲
 :rare 3
 :weapon saber
 :gender both
 :def-min 24
 :def-max 43
 :holes 1
 :skills ((55 2) (61 1) (1 1) (51 -3) ))
(:id 58
 :name 尾槌龙链甲
 :rare 3
 :weapon archer
 :gender both
 :def-min 12
 :def-max 25
 :holes 1
 :skills ((55 1) (61 1) (30 3) (51 -2) ))
(:id 59
 :name 工会精英外套
 :rare 3
 :weapon saber
 :gender both
 :def-min 20
 :def-max 39
 :holes 0
 :skills ((78 3) (77 2) (86 1) (75 -3) ))
(:id 60
 :name 工会精英外衣
 :rare 3
 :weapon archer
 :gender both
 :def-min 10
 :def-max 23
 :holes 0
 :skills ((78 3) (77 2) (86 2) (75 -2) ))
(:id 61
 :name 店员外套
 :rare 3
 :weapon saber
 :gender both
 :def-min 20
 :def-max 39
 :holes 0
 :skills ((78 3) (77 2) (86 1) (75 -3) ))
(:id 62
 :name 店员外衣
 :rare 3
 :weapon archer
 :gender both
 :def-min 10
 :def-max 23
 :holes 0
 :skills ((78 3) (77 2) (86 2) (75 -2) ))
(:id 63
 :name 南瓜外套
 :rare 3
 :weapon saber
 :gender both
 :def-min 16
 :def-max 35
 :holes 2
 :skills ((57 1) (87 1) (88 1) (25 -2) ))
(:id 64
 :name 南瓜外套
 :rare 3
 :weapon saber
 :gender both
 :def-min 16
 :def-max 35
 :holes 2
 :skills ((57 1) (87 1) (88 1) (25 -2) ))
(:id 65
 :name 南瓜外衣
 :rare 3
 :weapon archer
 :gender both
 :def-min 8
 :def-max 21
 :holes 2
 :skills ((57 1) (87 1) (88 1) (31 -2) ))
(:id 66
 :name 南瓜外衣
 :rare 3
 :weapon archer
 :gender both
 :def-min 8
 :def-max 21
 :holes 2
 :skills ((57 1) (87 1) (88 1) (31 -2) ))
(:id 67
 :name 轻皮重甲
 :rare 3
 :weapon saber
 :gender both
 :def-min 14
 :def-max 33
 :holes 1
 :skills ((21 2) (84 1) (4 1) (27 -3) ))
(:id 68
 :name 轻皮链甲
 :rare 3
 :weapon archer
 :gender both
 :def-min 7
 :def-max 20
 :holes 1
 :skills ((32 2) (84 1) (4 1) (29 -3) ))
(:id 69
 :name 昆虫重甲
 :rare 3
 :weapon saber
 :gender both
 :def-min 18
 :def-max 37
 :holes 1
 :skills ((18 1) (51 2) (5 1) (71 -3) ))
(:id 70
 :name 昆虫链甲
 :rare 3
 :weapon archer
 :gender both
 :def-min 9
 :def-max 22
 :holes 1
 :skills ((18 2) (51 1) (5 1) (71 -3) ))
(:id 71
 :name 蝴蝶重甲
 :rare 3
 :weapon saber
 :gender both
 :def-min 18
 :def-max 37
 :holes 1
 :skills ((18 1) (51 2) (5 1) (71 -3) ))
(:id 72
 :name 蝴蝶链甲
 :rare 3
 :weapon archer
 :gender both
 :def-min 9
 :def-max 22
 :holes 1
 :skills ((18 2) (51 1) (5 1) (71 -3) ))
(:id 73
 :name 神秘重甲
 :rare 3
 :weapon saber
 :gender both
 :def-min 20
 :def-max 39
 :holes 1
 :skills ((20 1) (26 4) (27 -2) ))
(:id 74
 :name 神秘链甲
 :rare 3
 :weapon archer
 :gender both
 :def-min 10
 :def-max 23
 :holes 1
 :skills ((28 1) (30 4) (29 -2) ))
(:id 75
 :name 大和【重甲】
 :rare 3
 :weapon saber
 :gender both
 :def-min 26
 :def-max 45
 :holes 2
 :skills ((19 1) (57 1) (51 1) (21 -2) ))
(:id 76
 :name 陆奥【重甲】
 :rare 3
 :weapon archer
 :gender both
 :def-min 13
 :def-max 26
 :holes 2
 :skills ((56 1) (57 1) (51 1) (30 -2) ))
(:id 77
 :name 日向【胸甲】
 :rare 3
 :weapon saber
 :gender both
 :def-min 26
 :def-max 45
 :holes 2
 :skills ((19 1) (57 1) (51 1) (21 -2) ))
(:id 78
 :name 天城【胸甲】
 :rare 3
 :weapon archer
 :gender both
 :def-min 13
 :def-max 26
 :holes 2
 :skills ((56 1) (57 1) (51 1) (30 -2) ))
(:id 79
 :name 垂皮披风
 :rare 3
 :weapon saber
 :gender both
 :def-min 12
 :def-max 32
 :holes 0
 :skills ((0 5) (4 4) ))
(:id 80
 :name 垂皮披肩
 :rare 3
 :weapon archer
 :gender both
 :def-min 6
 :def-max 19
 :holes 0
 :skills ((0 5) (4 4) ))
(:id 81
 :name 温泉大浴巾
 :rare 3
 :weapon both
 :gender both
 :def-min 8
 :def-max 28
 :holes 1
 :skills ((75 2) (87 2) (1 -3) ))
(:id 82
 :name 橡实重甲
 :rare 3
 :weapon both
 :gender both
 :def-min 12
 :def-max 32
 :holes 0
 :skills ((62 2) (64 7) ))
(:id 83
 :name 结云外套·天
 :rare 4
 :weapon saber
 :gender both
 :def-min 28
 :def-max 60
 :holes 2
 :skills ((71 2) (94 2) (83 2) (27 1) ))
(:id 84
 :name 结云外套·地
 :rare 4
 :weapon archer
 :gender both
 :def-min 14
 :def-max 35
 :holes 2
 :skills ((71 1) (94 3) (83 2) (31 1) ))
(:id 85
 :name 皮革S重甲
 :rare 4
 :weapon saber
 :gender both
 :def-min 28
 :def-max 60
 :holes 1
 :skills ((93 2) (92 3) (94 1) (90 3) ))
(:id 86
 :name 皮革S链甲
 :rare 4
 :weapon archer
 :gender both
 :def-min 14
 :def-max 35
 :holes 1
 :skills ((93 3) (92 3) (94 1) (90 2) ))
(:id 87
 :name 锁链S重甲
 :rare 4
 :weapon saber
 :gender both
 :def-min 28
 :def-max 60
 :holes 1
 :skills ((0 2) (60 2) (97 5) ))
(:id 88
 :name 锁链S链甲
 :rare 4
 :weapon archer
 :gender both
 :def-min 14
 :def-max 35
 :holes 1
 :skills ((0 4) (97 1) (35 5) ))
(:id 89
 :name 猎人S重甲
 :rare 4
 :weapon saber
 :gender both
 :def-min 30
 :def-max 62
 :holes 1
 :skills ((79 1) (76 2) (9 -3) (77 3) ))
(:id 90
 :name 猎人S链甲
 :rare 4
 :weapon archer
 :gender both
 :def-min 15
 :def-max 36
 :holes 1
 :skills ((79 1) (76 2) (9 -3) (77 3) ))
(:id 91
 :name 洛克拉克S外套
 :rare 4
 :weapon saber
 :gender both
 :def-min 30
 :def-max 62
 :holes 2
 :skills ((80 2) (76 0) ))
(:id 92
 :name 洛克拉克S外衣
 :rare 4
 :weapon archer
 :gender both
 :def-min 15
 :def-max 36
 :holes 2
 :skills ((80 2) (76 5) ))
(:id 93
 :name 骨制S重甲
 :rare 4
 :weapon saber
 :gender both
 :def-min 30
 :def-max 62
 :holes 1
 :skills ((92 1) (59 4) (11 -1) (63 3) ))
(:id 94
 :name 骨制S链甲
 :rare 4
 :weapon archer
 :gender both
 :def-min 15
 :def-max 36
 :holes 1
 :skills ((92 1) (59 3) (11 -2) (63 3) ))
(:id 95
 :name 合金S重甲
 :rare 4
 :weapon saber
 :gender both
 :def-min 30
 :def-max 62
 :holes 2
 :skills ((15 2) (51 1) (27 2) (92 -2) ))
(:id 96
 :name 合金S链甲
 :rare 4
 :weapon archer
 :gender both
 :def-min 15
 :def-max 36
 :holes 2
 :skills ((34 2) (37 2) (51 1) (92 -2) ))
(:id 97
 :name 飞虫S外套
 :rare 4
 :weapon saber
 :gender both
 :def-min 32
 :def-max 64
 :holes 1
 :skills ((52 2) (20 1) (1 -2) (7 4) ))
(:id 98
 :name 飞虫S外衣
 :rare 4
 :weapon archer
 :gender both
 :def-min 16
 :def-max 37
 :holes 1
 :skills ((52 1) (10 2) (1 -2) (7 4) ))
(:id 99
 :name 草食龙S重甲
 :rare 4
 :weapon saber
 :gender both
 :def-min 32
 :def-max 64
 :holes 1
 :skills ((85 1) (64 2) (12 -2) (2 4) ))
(:id 100
 :name 草食龙S链甲
 :rare 4
 :weapon archer
 :gender both
 :def-min 16
 :def-max 37
 :holes 1
 :skills ((85 2) (31 1) (12 -2) (2 4) ))
(:id 101
 :name 狗龙S重甲
 :rare 4
 :weapon saber
 :gender both
 :def-min 35
 :def-max 67
 :holes 1
 :skills ((1 2) (51 3) (84 2) (87 -2) ))
(:id 102
 :name 狗龙S链甲
 :rare 4
 :weapon archer
 :gender both
 :def-min 18
 :def-max 39
 :holes 1
 :skills ((1 2) (51 3) (84 2) (87 -2) ))
(:id 103
 :name 青熊S重甲
 :rare 4
 :weapon saber
 :gender both
 :def-min 35
 :def-max 67
 :holes 1
 :skills ((71 1) (2 3) (12 3) (10 -2) ))
(:id 104
 :name 青熊S链甲
 :rare 4
 :weapon archer
 :gender both
 :def-min 18
 :def-max 39
 :holes 1
 :skills ((71 1) (2 3) (12 3) (10 -2) ))
(:id 105
 :name 钢铁S重甲
 :rare 4
 :weapon saber
 :gender both
 :def-min 41
 :def-max 71
 :holes 1
 :skills ((25 3) (27 4) (16 2) ))
(:id 106
 :name 毒狗龙S重甲
 :rare 4
 :weapon saber
 :gender both
 :def-min 38
 :def-max 70
 :holes 0
 :skills ((72 4) (89 4) (9 1) (2 -2) ))
(:id 107
 :name 毒狗龙S链甲
 :rare 4
 :weapon archer
 :gender both
 :def-min 20
 :def-max 41
 :holes 0
 :skills ((72 4) (89 3) (9 2) (2 -2) ))
(:id 108
 :name 白兔S重甲
 :rare 4
 :weapon saber
 :gender both
 :def-min 38
 :def-max 70
 :holes 2
 :skills ((48 1) (6 3) (1 1) (3 -2) ))
(:id 109
 :name 白兔S链甲
 :rare 4
 :weapon archer
 :gender both
 :def-min 20
 :def-max 41
 :holes 2
 :skills ((48 1) (6 3) (1 1) (3 -2) ))
(:id 110
 :name 彩鸟S重甲
 :rare 5
 :weapon saber
 :gender both
 :def-min 35
 :def-max 67
 :holes 1
 :skills ((86 5) (76 1) (65 1) (6 -2) ))
(:id 111
 :name 彩鸟S链甲
 :rare 5
 :weapon archer
 :gender both
 :def-min 18
 :def-max 39
 :holes 1
 :skills ((86 5) (76 1) (65 1) (6 -2) ))
(:id 112
 :name 水兽S重甲
 :rare 5
 :weapon saber
 :gender both
 :def-min 38
 :def-max 70
 :holes 1
 :skills ((47 2) (66 1) (67 -2) (59 4) ))
(:id 113
 :name 水兽S链甲
 :rare 5
 :weapon archer
 :gender both
 :def-min 20
 :def-max 41
 :holes 1
 :skills ((47 2) (66 1) (67 -2) (59 4) ))
(:id 114
 :name 土砂龙S重甲
 :rare 5
 :weapon saber
 :gender both
 :def-min 41
 :def-max 71
 :holes 2
 :skills ((25 1) (72 1) (61 2) (90 -3) ))
(:id 115
 :name 土砂龙S链甲
 :rare 5
 :weapon archer
 :gender both
 :def-min 22
 :def-max 41
 :holes 2
 :skills ((32 2) (30 1) (61 1) (90 -3) ))
(:id 116
 :name 高合金S重甲
 :rare 5
 :weapon saber
 :gender both
 :def-min 47
 :def-max 77
 :holes 1
 :skills ((15 4) (51 1) (27 3) (94 -1) ))
(:id 117
 :name 高合金S链甲
 :rare 5
 :weapon archer
 :gender both
 :def-min 26
 :def-max 45
 :holes 1
 :skills ((34 1) (37 3) (29 3) (94 -2) ))
(:id 118
 :name 眠狗龙S重甲
 :rare 5
 :weapon saber
 :gender both
 :def-min 41
 :def-max 71
 :holes 2
 :skills ((1 3) (84 1) (83 1) (3 -2) ))
(:id 119
 :name 眠狗龙S链甲
 :rare 5
 :weapon archer
 :gender both
 :def-min 22
 :def-max 41
 :holes 2
 :skills ((1 1) (84 1) (83 3) (3 -2) ))
(:id 120
 :name 赤甲兽S重甲
 :rare 5
 :weapon saber
 :gender both
 :def-min 41
 :def-max 71
 :holes 0
 :skills ((48 3) (14 3) (3 3) (4 -2) ))
(:id 121
 :name 赤甲兽S链甲
 :rare 5
 :weapon archer
 :gender both
 :def-min 22
 :def-max 41
 :holes 0
 :skills ((48 3) (35 3) (3 3) (4 -2) ))
(:id 122
 :name 雌火龙S重甲
 :rare 5
 :weapon saber
 :gender both
 :def-min 44
 :def-max 74
 :holes 1
 :skills ((0 1) (84 4) (66 -2) (71 4) ))
(:id 123
 :name 雌火龙S链甲
 :rare 5
 :weapon archer
 :gender both
 :def-min 24
 :def-max 43
 :holes 0
 :skills ((0 2) (84 3) (66 -2) (71 4) ))
(:id 124
 :name 潜口龙S重甲
 :rare 5
 :weapon saber
 :gender both
 :def-min 44
 :def-max 74
 :holes 0
 :skills ((89 5) (66 3) (50 1) (67 -2) ))
(:id 125
 :name 潜口龙S链甲
 :rare 5
 :weapon archer
 :gender both
 :def-min 24
 :def-max 43
 :holes 0
 :skills ((89 5) (66 3) (50 1) (67 -2) ))
(:id 126
 :name 毒怪龙S重甲
 :rare 5
 :weapon saber
 :gender both
 :def-min 44
 :def-max 74
 :holes 1
 :skills ((52 3) (5 3) (21 2) (96 -2) ))
(:id 127
 :name 毒怪龙S链甲
 :rare 5
 :weapon archer
 :gender both
 :def-min 24
 :def-max 43
 :holes 1
 :skills ((52 3) (5 1) (36 3) (96 -2) ))
(:id 128
 :name 迅龙S重甲
 :rare 5
 :weapon saber
 :gender both
 :def-min 47
 :def-max 77
 :holes 0
 :skills ((49 3) (48 5) (73 1) (47 -2) ))
(:id 129
 :name 迅龙S链甲
 :rare 5
 :weapon archer
 :gender both
 :def-min 26
 :def-max 45
 :holes 0
 :skills ((49 2) (48 5) (73 2) (47 -2) ))
(:id 130
 :name 冰牙龙S重甲
 :rare 5
 :weapon saber
 :gender both
 :def-min 47
 :def-max 77
 :holes 2
 :skills ((48 3) (72 1) (68 1) (85 -2) ))
(:id 131
 :name 冰牙龙S链甲
 :rare 5
 :weapon archer
 :gender both
 :def-min 26
 :def-max 45
 :holes 2
 :skills ((48 3) (72 1) (68 1) (85 -2) ))
(:id 132
 :name 雄火龙S重甲
 :rare 5
 :weapon saber
 :gender both
 :def-min 50
 :def-max 80
 :holes 2
 :skills ((53 3) (1 1) (27 1) (83 -2) ))
(:id 133
 :name 雄火龙S链甲
 :rare 5
 :weapon archer
 :gender both
 :def-min 28
 :def-max 47
 :holes 2
 :skills ((53 3) (28 1) (1 1) (83 -2) ))
(:id 134
 :name 爆锤龙S重甲
 :rare 5
 :weapon saber
 :gender both
 :def-min 50
 :def-max 80
 :holes 2
 :skills ((23 1) (22 1) (4 -2) (3 3) ))
(:id 135
 :name 爆锤龙S链甲
 :rare 5
 :weapon archer
 :gender both
 :def-min 28
 :def-max 47
 :holes 2
 :skills ((33 1) (30 1) (4 -2) (3 3) ))
(:id 136
 :name 远古龙骨S重甲
 :rare 6
 :weapon saber
 :gender both
 :def-min 50
 :def-max 80
 :holes 2
 :skills ((85 2) (69 1) (48 2) (90 -2) ))
(:id 137
 :name 远古龙骨S链甲
 :rare 6
 :weapon archer
 :gender both
 :def-min 28
 :def-max 47
 :holes 2
 :skills ((85 2) (69 1) (48 1) (90 -3) ))
(:id 138
 :name 雷狼龙S重甲
 :rare 5
 :weapon saber
 :gender both
 :def-min 53
 :def-max 81
 :holes 3
 :skills ((58 1) (67 1) (49 1) (73 -2) ))
(:id 139
 :name 雷狼龙S链甲
 :rare 5
 :weapon archer
 :gender both
 :def-min 30
 :def-max 47
 :holes 3
 :skills ((58 1) (67 1) (49 1) (73 -2) ))
(:id 140
 :name 角龙S重甲
 :rare 5
 :weapon saber
 :gender both
 :def-min 53
 :def-max 81
 :holes 2
 :skills ((22 3) (50 2) (14 1) (52 -2) ))
(:id 141
 :name 角龙S链甲
 :rare 5
 :weapon archer
 :gender both
 :def-min 30
 :def-max 47
 :holes 2
 :skills ((33 2) (35 2) (50 1) (52 -2) ))
(:id 142
 :name 轰龙S重甲
 :rare 5
 :weapon saber
 :gender both
 :def-min 53
 :def-max 81
 :holes 0
 :skills ((18 4) (47 3) (91 1) (71 -3) ))
(:id 143
 :name 轰龙S链甲
 :rare 5
 :weapon archer
 :gender both
 :def-min 30
 :def-max 47
 :holes 0
 :skills ((18 3) (47 3) (91 2) (71 -3) ))
(:id 144
 :name 炎戈龙S重甲
 :rare 5
 :weapon saber
 :gender both
 :def-min 53
 :def-max 81
 :holes 2
 :skills ((72 2) (21 1) (66 -2) (3 2) ))
(:id 145
 :name 炎戈龙S链甲
 :rare 5
 :weapon archer
 :gender both
 :def-min 30
 :def-max 47
 :holes 2
 :skills ((32 1) (31 2) (66 -2) (3 2) ))
(:id 146
 :name 尾槌龙S重甲
 :rare 5
 :weapon saber
 :gender both
 :def-min 53
 :def-max 81
 :holes 1
 :skills ((55 2) (61 1) (1 4) (51 -2) ))
(:id 147
 :name 尾槌龙S链甲
 :rare 5
 :weapon archer
 :gender both
 :def-min 30
 :def-max 47
 :holes 1
 :skills ((55 2) (61 2) (30 2) (51 -3) ))
(:id 148
 :name 彩鸟U重甲
 :rare 6
 :weapon saber
 :gender both
 :def-min 38
 :def-max 70
 :holes 0
 :skills ((86 5) (89 3) (67 1) (68 -2) ))
(:id 149
 :name 彩鸟U链甲
 :rare 6
 :weapon archer
 :gender both
 :def-min 20
 :def-max 41
 :holes 0
 :skills ((86 5) (89 3) (67 1) (68 -2) ))
(:id 150
 :name 水兽U重甲
 :rare 6
 :weapon saber
 :gender both
 :def-min 41
 :def-max 71
 :holes 3
 :skills ((47 1) (52 1) (4 1) (5 -2) ))
(:id 151
 :name 水兽U链甲
 :rare 6
 :weapon archer
 :gender both
 :def-min 22
 :def-max 41
 :holes 3
 :skills ((47 1) (52 1) (4 1) (5 -2) ))
(:id 152
 :name 冰碎龙U重甲
 :rare 6
 :weapon saber
 :gender both
 :def-min 44
 :def-max 74
 :holes 1
 :skills ((59 3) (68 3) (65 -2) (60 1) ))
(:id 153
 :name 冰碎龙U链甲
 :rare 6
 :weapon archer
 :gender both
 :def-min 24
 :def-max 43
 :holes 1
